game,reward_1,reward_2,player_1,player_2,loss_1,loss_2
1,-1,1,X,O,0.6939894,0
2,-1,1,O,X,0.6357558,0
3,-1,1,X,O,0.636569,0
4,-1,1,O,X,0.37628213,0
5,-1,1,X,O,0.67765844,0
6,-1,1,O,X,0.59343576,0
7,-1,1,X,O,0.6626828,0
8,-1,1,O,X,0.78643084,0
9,-1,1,X,O,0.24233988,0
10,-1,1,O,X,0.57753825,0
11,-1,1,X,O,0.7109282,0
12,-1,1,O,X,0.55803883,0
13,-1,1,X,O,0.6564113,0
14,-1,1,O,X,0.6753504,0
15,-1,1,X,O,0.57814837,0
16,-1,1,O,X,1.7187972,0
17,-1,1,X,O,0.52818406,0
18,-1,1,O,X,0.65961945,0
19,-1,1,X,O,0.31389293,0
20,-1,1,O,X,0.46193537,0
21,-1,1,X,O,0.5707214,0
22,-1,1,O,X,0.6380391,0
23,-1,1,X,O,0.52298105,0
24,-1,1,O,X,0.5419557,0
25,-1,1,X,O,0.50115323,0
26,-1,1,O,X,0.60310686,0
27,-1,1,X,O,0.5779226,0
28,-1,1,O,X,0.70005417,0
29,-1,1,X,O,0.7118131,0
30,-1,1,O,X,0.35667667,0
31,-1,1,X,O,0.47987437,0
32,-1,1,O,X,0.5137129,0
33,-1,1,X,O,0.26122978,0
34,-1,1,O,X,0.49368814,0
35,-1,1,X,O,0.5138538,0
36,-1,1,O,X,0.54941404,0
37,-1,1,X,O,0.42819104,0
38,-1,1,O,X,0.5266427,0
39,-1,1,X,O,0.44849688,0
40,-1,1,O,X,0.4726543,0
41,1,-1,X,O,0.55125165,0
42,-1,1,O,X,0.46982685,0
43,-1,1,X,O,0.4446597,0
44,-1,1,O,X,0.44220743,0
45,-1,1,X,O,0.51947105,0
46,-1,1,O,X,0.46387768,0
47,-1,1,X,O,0.4816773,0
48,-1,1,O,X,0.6207614,0
49,-1,1,X,O,0.51238525,0
50,-1,1,O,X,0.46049395,0
51,-1,1,X,O,0.5200255,0
52,-1,1,O,X,0.4821075,0
53,-1,1,X,O,0.44765761,0
54,-1,1,O,X,0.49910697,0
55,-1,1,X,O,0.4425623,0
56,-1,1,O,X,0.27019006,0
57,-1,1,X,O,0.26428893,0
58,-1,1,O,X,0.46761408,0
59,-1,1,X,O,0.3311664,0
60,-1,1,O,X,0.49915135,0
61,-1,1,X,O,0.46880648,0
62,-1,1,O,X,0.3556628,0
63,-1,1,X,O,0.48000914,0
64,-1,1,O,X,0.509372,0
65,-1,1,X,O,0.351086,0
66,-1,1,O,X,0.43183133,0
67,-1,1,X,O,0.32995513,0
68,-1,1,O,X,0.33119273,0
69,-1,1,X,O,0.33255807,0
70,-1,1,O,X,0.42591354,0
71,-1,1,X,O,0.4457887,0
72,-1,1,O,X,0.38855886,0
73,-1,1,X,O,0.3073562,0
74,-1,1,O,X,0.3445721,0
75,-1,1,X,O,0.61854446,0
76,-1,1,O,X,0.2495019,0
77,-1,1,X,O,0.3493916,0
78,-1,1,O,X,0.33447412,0
79,0,0,X,O,0.1785108,0
80,-1,1,O,X,0.25722536,0
81,-1,1,X,O,0.27854306,0
82,0,0,O,X,0.2750155,0
83,-1,1,X,O,0.20426998,0
84,-1,1,O,X,0.34153715,0
85,-1,1,X,O,0.46154398,0
86,-1,1,O,X,0.5702661,0
87,-1,1,X,O,0.38082412,0
88,-1,1,O,X,0.2692497,0
89,-1,1,X,O,0.40630603,0
90,-1,1,O,X,0.27892622,0
91,-1,1,X,O,0.21161464,0
92,0,0,O,X,0.35731035,0
93,-1,1,X,O,0.23607658,0
94,-1,1,O,X,0.28505903,0
95,-1,1,X,O,0.21134019,0
96,-1,1,O,X,0.07271049,0
97,-1,1,X,O,0.32857946,0
98,-1,1,O,X,0.41416192,0
99,-1,1,X,O,0.22771837,0
100,-1,1,O,X,0.43371323,0
101,-1,1,X,O,0.4936774,0
102,-1,1,O,X,0.26247928,0
103,-1,1,X,O,0.37973458,0
104,-1,1,O,X,0.22317773,0
105,-1,1,X,O,0.3695583,0
106,-1,1,O,X,0.2242103,0
107,-1,1,X,O,0.20658717,0
108,-1,1,O,X,0.40439793,0
109,0,0,X,O,0.33200452,0
110,1,-1,O,X,0.67131925,0
111,-1,1,X,O,0.3142276,0
112,-1,1,O,X,0.32135704,0
113,1,-1,X,O,0.72256136,0
114,-1,1,O,X,0.40770546,0
115,-1,1,X,O,0.41922536,0
116,1,-1,O,X,0.64953446,0
117,-1,1,X,O,0.35153475,0
118,-1,1,O,X,0.40598565,0
119,-1,1,X,O,0.34013313,0
120,-1,1,O,X,0.29648554,0
121,-1,1,X,O,0.2531858,0
122,-1,1,O,X,0.29081997,0
123,-1,1,X,O,0.22570777,0
124,-1,1,O,X,0.306321,0
125,-1,1,X,O,0.31244323,0
126,-1,1,O,X,0.3998249,0
127,-1,1,X,O,0.22523133,0
128,-1,1,O,X,0.24931401,0
129,-1,1,X,O,0.28085652,0
130,-1,1,O,X,0.2700051,0
131,1,-1,X,O,0.8323631,0
132,1,-1,O,X,0.71318865,0
133,-1,1,X,O,0.37702438,0
134,-1,1,O,X,0.4187438,0
135,-1,1,X,O,0.18363574,0
136,-1,1,O,X,0.19261508,0
137,-1,1,X,O,0.34176704,0
138,-1,1,O,X,0.37369645,0
139,-1,1,X,O,0.36915216,0
140,-1,1,O,X,0.45121223,0
141,-1,1,X,O,0.40933806,0
142,-1,1,O,X,0.32328004,0
143,-1,1,X,O,0.13457175,0
144,-1,1,O,X,0.39210522,0
145,-1,1,X,O,0.42564335,0
146,-1,1,O,X,1.0451283,0
147,0,0,X,O,0.13343538,0
148,-1,1,O,X,0.2872081,0
149,1,-1,X,O,0.45742834,0
150,-1,1,O,X,0.41687602,0
151,-1,1,X,O,0.47687092,0
152,-1,1,O,X,0.48754987,0
153,-1,1,X,O,0.47201058,0
154,1,-1,O,X,0.3969806,0
155,-1,1,X,O,0.35252926,0
156,-1,1,O,X,0.45370805,0
157,-1,1,X,O,0.50686157,0
158,-1,1,O,X,0.47408414,0
159,-1,1,X,O,0.3730327,0
160,-1,1,O,X,0.19092268,0
161,-1,1,X,O,0.35452557,0
162,-1,1,O,X,0.28661758,0
163,-1,1,X,O,0.13463049,0
164,-1,1,O,X,0.31402215,0
165,-1,1,X,O,0.36906368,0
166,-1,1,O,X,0.5244392,0
167,-1,1,X,O,0.49017045,0
168,-1,1,O,X,0.5448183,0
169,-1,1,X,O,0.17275384,0
170,-1,1,O,X,0.3017864,0
171,-1,1,X,O,0.39318338,0
172,-1,1,O,X,0.36181855,0
173,-1,1,X,O,0.29211468,0
174,-1,1,O,X,0.33407423,0
175,-1,1,X,O,0.20186396,0
176,-1,1,O,X,0.28145093,0
177,1,-1,X,O,0.7674588,0
178,-1,1,O,X,1.2660893,0
179,-1,1,X,O,0.09637432,0
180,-1,1,O,X,0.41475788,0
181,-1,1,X,O,0.054278456,0
182,-1,1,O,X,0.2480139,0
183,-1,1,X,O,0.19147763,0
184,-1,1,O,X,0.26198968,0
185,-1,1,X,O,0.33493838,0
186,-1,1,O,X,0.30566612,0
187,-1,1,X,O,0.36454824,0
188,-1,1,O,X,0.22685066,0
189,-1,1,X,O,0.1256448,0
190,-1,1,O,X,0.3153893,0
191,-1,1,X,O,0.15217027,0
192,-1,1,O,X,0.54490435,0
193,-1,1,X,O,0.2862568,0
194,-1,1,O,X,0.40304428,0
195,-1,1,X,O,0.16416208,0
196,-1,1,O,X,0.26197124,0
197,-1,1,X,O,0.21865888,0
198,-1,1,O,X,0.11358338,0
199,1,-1,X,O,0.9330952,0
200,-1,1,O,X,0.1316853,0
201,-1,1,X,O,0.14538561,0
202,-1,1,O,X,0.09634483,0
203,0,0,X,O,0.05128159,0
204,-1,1,O,X,0.16442971,0
205,-1,1,X,O,0.040897578,0
206,-1,1,O,X,0.25663733,0
207,1,-1,X,O,0.6117821,0
208,-1,1,O,X,0.14831293,0
209,-1,1,X,O,0.034538243,0
210,-1,1,O,X,0.106176555,0
211,1,-1,X,O,0.7767714,0
212,-1,1,O,X,0.091881126,0
213,-1,1,X,O,0.05358694,0
214,-1,1,O,X,0.053441297,0
215,-1,1,X,O,0.025967948,0
216,-1,1,O,X,0.30535084,0
217,1,-1,X,O,0.87785435,0
218,-1,1,O,X,0.22960043,0
219,-1,1,X,O,0.21127431,0
220,-1,1,O,X,0.037135348,0
221,-1,1,X,O,1.1397123e-09,0
222,-1,1,O,X,0.1980635,0
223,-1,1,X,O,0.14359032,0
224,-1,1,O,X,0.23191135,0
225,-1,1,X,O,0.1525231,0
226,-1,1,O,X,0.2664341,0
227,-1,1,X,O,0.13201018,0
228,1,-1,O,X,0.74329126,0
229,0,0,X,O,0.028257215,0
230,-1,1,O,X,0.16100875,0
231,-1,1,X,O,0.06157992,0
232,-1,1,O,X,0.044621717,0
233,-1,1,X,O,0.097474106,0
234,-1,1,O,X,0.2774426,0
235,-1,1,X,O,0.12307402,0
236,-1,1,O,X,0.2518642,0
237,-1,1,X,O,0.07787141,0
238,-1,1,O,X,0.08457549,0
239,-1,1,X,O,0.068838894,0
240,-1,1,O,X,0.17262301,0
241,-1,1,X,O,0.0024409664,0
242,-1,1,O,X,0.119473405,0
243,-1,1,X,O,0.043866277,0
244,1,-1,O,X,1.1826695,0
245,-1,1,X,O,0.0010623697,0
246,-1,1,O,X,0.054864313,0
247,-1,1,X,O,0.06893146,0
248,-1,1,O,X,0.13419838,0
249,-1,1,X,O,0.050126676,0
250,-1,1,O,X,0.16189072,0
251,-1,1,X,O,0.094279855,0
252,0,0,O,X,0.09909116,0
253,-1,1,X,O,0.03824229,0
254,-1,1,O,X,0.018715793,0
255,-1,1,X,O,0.09706005,0
256,-1,1,O,X,0.10373608,0
257,1,-1,X,O,0.8296764,0
258,-1,1,O,X,0.2627599,0
259,-1,1,X,O,0.08817542,0
260,-1,1,O,X,0.25828606,0
261,-1,1,X,O,0.07926967,0
262,-1,1,O,X,0.032206774,0
263,-1,1,X,O,0.18069115,0
264,-1,1,O,X,0.09864889,0
265,-1,1,X,O,0.13638146,0
266,-1,1,O,X,0.059647318,0
267,-1,1,X,O,0.070434526,0
268,-1,1,O,X,0.08750125,0
269,-1,1,X,O,0.009283195,0
270,-1,1,O,X,0.043428216,0
271,-1,1,X,O,0.03185692,0
272,-1,1,O,X,0.12609255,0
273,-1,1,X,O,0.035125732,0
274,-1,1,O,X,0.115124665,0
275,-1,1,X,O,0.00044427218,0
276,-1,1,O,X,0.4150459,0
277,-1,1,X,O,0.01100739,0
278,-1,1,O,X,0.64328647,0
279,-1,1,X,O,3.392412e-05,0
280,-1,1,O,X,0.19531667,0
281,-1,1,X,O,0.10042542,0
282,-1,1,O,X,0.00048313907,0
283,-1,1,X,O,0.043739095,0
284,-1,1,O,X,0.0021165814,0
285,-1,1,X,O,0.020984951,0
286,-1,1,O,X,0.077247016,0
287,-1,1,X,O,0.0012620877,0
288,-1,1,O,X,0.08708491,0
289,-1,1,X,O,0.12204457,0
290,-1,1,O,X,0.15692063,0
291,-1,1,X,O,0.08354111,0
292,-1,1,O,X,0.16299272,0
293,0,0,X,O,0.025175577,0
294,-1,1,O,X,0.36811948,0
295,-1,1,X,O,0.022065833,0
296,-1,1,O,X,0.037104636,0
297,-1,1,X,O,0.15491617,0
298,-1,1,O,X,0.100917034,0
299,0,0,X,O,0.0036264493,0
300,-1,1,O,X,0.057317384,0
301,-1,1,X,O,0.07833203,0
302,-1,1,O,X,0.25814965,0
303,-1,1,X,O,0.03595751,0
304,-1,1,O,X,0.13007842,0
305,1,-1,X,O,1.3007109,0
306,-1,1,O,X,0.069714434,0
307,-1,1,X,O,0.02983998,0
308,-1,1,O,X,0.058503162,0
309,-1,1,X,O,0.0054233815,0
310,-1,1,O,X,0.05834754,0
311,-1,1,X,O,0.0001725831,0
312,-1,1,O,X,0.14595406,0
313,-1,1,X,O,0.010537879,0
314,-1,1,O,X,0.11270051,0
315,-1,1,X,O,0.03971853,0
316,-1,1,O,X,0.018078266,0
317,-1,1,X,O,0.0007773116,0
318,-1,1,O,X,0.25950366,0
319,-1,1,X,O,0.10767734,0
320,-1,1,O,X,0.12968554,0
321,-1,1,X,O,0.12134069,0
322,-1,1,O,X,0.07444221,0
323,0,0,X,O,0.0028669904,0
324,-1,1,O,X,0.11189548,0
325,-1,1,X,O,0.026386322,0
326,-1,1,O,X,0.11419462,0
327,-1,1,X,O,0.085842185,0
328,-1,1,O,X,0.07651961,0
329,0,0,X,O,0.00079375226,0
330,-1,1,O,X,0.061757367,0
331,-1,1,X,O,0.15395187,0
332,-1,1,O,X,0.042903103,0
333,-1,1,X,O,0.023465836,0
334,-1,1,O,X,0.21025994,0
335,-1,1,X,O,0.048748363,0
336,-1,1,O,X,0.28592578,0
337,-1,1,X,O,0.005224446,0
338,-1,1,O,X,0.04415994,0
339,-1,1,X,O,0.051165786,0
340,-1,1,O,X,0.020084834,0
341,1,-1,X,O,1.3362951,0
342,-1,1,O,X,0.1121341,0
343,0,0,X,O,0.0012251481,0
344,-1,1,O,X,0.114148535,0
345,-1,1,X,O,0.026405359,0
346,-1,1,O,X,0.10387027,0
347,-1,1,X,O,0.00019752301,0
348,-1,1,O,X,0.07571771,0
349,-1,1,X,O,0.01131205,0
350,-1,1,O,X,0.07678736,0
351,1,-1,X,O,1.4184582,0
352,-1,1,O,X,0.042130042,0
353,-1,1,X,O,0.0041488265,0
354,-1,1,O,X,0.027011737,0
355,-1,1,X,O,0.00019946354,0
356,-1,1,O,X,0.7864921,0
357,-1,1,X,O,0.044645596,0
358,1,-1,O,X,1.2917287,0
359,-1,1,X,O,0.10360432,0
360,-1,1,O,X,0.54778886,0
361,-1,1,X,O,0.13722289,0
362,-1,1,O,X,0.078037076,0
363,1,-1,X,O,1.4291375,0
364,-1,1,O,X,0.0444882,0
365,-1,1,X,O,0.04616181,0
366,-1,1,O,X,0.107405834,0
367,-1,1,X,O,0.030722996,0
368,-1,1,O,X,0.033974364,0
369,-1,1,X,O,0.061587095,0
370,-1,1,O,X,0.0061318725,0
371,-1,1,X,O,0.010549832,0
372,-1,1,O,X,0.002141302,0
373,-1,1,X,O,5.0341337e-06,0
374,-1,1,O,X,0.002091295,0
375,-1,1,X,O,0.0050122887,0
376,-1,1,O,X,0.037763845,0
377,-1,1,X,O,0.0055500604,0
378,-1,1,O,X,0.00951095,0
379,-1,1,X,O,0.0021736345,0
380,-1,1,O,X,0.097605914,0
381,-1,1,X,O,0.014659217,0
382,-1,1,O,X,0.16119452,0
383,-1,1,X,O,0.09310254,0
384,-1,1,O,X,0.0007018033,0
385,-1,1,X,O,0.049797893,0
386,-1,1,O,X,0.016480595,0
387,-1,1,X,O,0.06728477,0
388,-1,1,O,X,0.03877195,0
389,-1,1,X,O,0.0023671691,0
390,-1,1,O,X,0.12629655,0
391,-1,1,X,O,0.012004219,0
392,-1,1,O,X,0.13794461,0
393,-1,1,X,O,0.018722944,0
394,-1,1,O,X,0.052863166,0
395,-1,1,X,O,0.013075577,0
396,-1,1,O,X,0.049392022,0
397,-1,1,X,O,0.0017976763,0
398,0,0,O,X,0.011641587,0
399,-1,1,X,O,0.089173876,0
400,-1,1,O,X,0.029986937,0
401,-1,1,X,O,0.012946083,0
402,-1,1,O,X,0.00020605409,0
403,-1,1,X,O,0.00081484386,0
404,0,0,O,X,0.008768673,0
405,-1,1,X,O,0.00047778085,0
406,-1,1,O,X,0.018467477,0
407,-1,1,X,O,0.00040421338,0
408,-1,1,O,X,0.1038527,0
409,-1,1,X,O,0.007502366,0
410,-1,1,O,X,0.064874224,0
411,-1,1,X,O,1.4960655e-05,0
412,-1,1,O,X,0.027833035,0
413,-1,1,X,O,0.072084665,0
414,-1,1,O,X,0.0510912,0
415,-1,1,X,O,0.00016722686,0
416,-1,1,O,X,0.0720214,0
417,-1,1,X,O,0.06457421,0
418,-1,1,O,X,0.0523271,0
419,-1,1,X,O,0.018130802,0
420,-1,1,O,X,0.03404864,0
421,-1,1,X,O,0.081030875,0
422,-1,1,O,X,0.04137486,0
423,-1,1,X,O,0.031583387,0
424,-1,1,O,X,0.08261419,0
425,-1,1,X,O,0.043763746,0
426,-1,1,O,X,0.0037182674,0
427,-1,1,X,O,0.0025405383,0
428,-1,1,O,X,0.044185277,0
429,0,0,X,O,0.39190742,0
430,-1,1,O,X,0.07720265,0
431,-1,1,X,O,0.0036798222,0
432,-1,1,O,X,0.043244332,0
433,-1,1,X,O,0.052138574,0
434,-1,1,O,X,0.033757318,0
435,-1,1,X,O,0.047501888,0
436,-1,1,O,X,0.00033855252,0
437,-1,1,X,O,0.00020974036,0
438,-1,1,O,X,0.08197133,0
439,-1,1,X,O,0.017521286,0
440,-1,1,O,X,0.0028520657,0
441,-1,1,X,O,0.00014755309,0
442,-1,1,O,X,0.14719103,0
443,-1,1,X,O,0.012924215,0
444,-1,1,O,X,0.04737471,0
445,-1,1,X,O,0.083617434,0
446,-1,1,O,X,0.07150098,0
447,-1,1,X,O,0.045631684,0
448,-1,1,O,X,5.6488436e-05,0
449,-1,1,X,O,0.0033346089,0
450,-1,1,O,X,0.0017638521,0
451,-1,1,X,O,0.044534706,0
452,-1,1,O,X,0.016210357,0
453,-1,1,X,O,0.056940686,0
454,-1,1,O,X,0.024776677,0
455,1,-1,X,O,0.6879344,0
456,-1,1,O,X,0.1770171,0
457,-1,1,X,O,0.043838106,0
458,-1,1,O,X,0.0040761805,0
459,1,-1,X,O,1.3486073,0
460,-1,1,O,X,0.19788323,0
461,-1,1,X,O,0.0015748297,0
462,-1,1,O,X,0.0025505284,0
463,-1,1,X,O,0.06491595,0
464,-1,1,O,X,0.053650472,0
465,1,-1,X,O,0.6568239,0
466,-1,1,O,X,0.06730788,0
467,-1,1,X,O,0.0061922255,0
468,-1,1,O,X,0.015126173,0
469,-1,1,X,O,0.017553234,0
470,-1,1,O,X,0.006973494,0
471,1,-1,X,O,1.7134912,0
472,-1,1,O,X,0.00017923373,0
473,-1,1,X,O,0.060655277,0
474,-1,1,O,X,0.008981851,0
475,-1,1,X,O,0.028487302,0
476,-1,1,O,X,0.11568311,0
477,-1,1,X,O,0.003336225,0
478,-1,1,O,X,0.13568816,0
479,-1,1,X,O,0.023342941,0
480,-1,1,O,X,0.014436317,0
481,-1,1,X,O,0.02009236,0
482,-1,1,O,X,0.007564562,0
483,-1,1,X,O,0.0015982989,0
484,-1,1,O,X,0.0061194957,0
485,-1,1,X,O,0.0150019,0
486,-1,1,O,X,0.10684163,0
487,1,-1,X,O,1.4153562,0
488,-1,1,O,X,0.019220112,0
489,0,0,X,O,0.03973513,0
490,-1,1,O,X,9.265831e-05,0
491,0,0,X,O,0.012882295,0
492,-1,1,O,X,0.0016535708,0
493,-1,1,X,O,0.018255847,0
494,-1,1,O,X,0.045445077,0
495,0,0,X,O,0.00738498,0
496,-1,1,O,X,0.071572654,0
497,0,0,X,O,0.009690689,0
498,-1,1,O,X,0.11668077,0
499,-1,1,X,O,0.017245356,0
500,-1,1,O,X,0.02376066,0
501,-1,1,X,O,0.0020597822,0
502,1,-1,O,X,1.4997076,0
503,-1,1,X,O,0.021892538,0
504,-1,1,O,X,0.13130337,0
505,-1,1,X,O,0.0001675333,0
506,-1,1,O,X,0.064831145,0
507,-1,1,X,O,0.012709014,0
508,-1,1,O,X,0.007824642,0
509,-1,1,X,O,0.0113093695,0
510,-1,1,O,X,0.020754484,0
511,-1,1,X,O,0.0037624685,0
512,-1,1,O,X,0.11794666,0
513,-1,1,X,O,0.0208415,0
514,-1,1,O,X,0.036251176,0
515,-1,1,X,O,0.000501169,0
516,-1,1,O,X,0.026662592,0
517,-1,1,X,O,0.14367664,0
518,-1,1,O,X,0.0006062231,0
519,0,0,X,O,0.0045764185,0
520,-1,1,O,X,0.0571487,0
521,0,0,X,O,0.023900624,0
522,-1,1,O,X,0.01307442,0
523,-1,1,X,O,0.00374281,0
524,-1,1,O,X,0.001648844,0
525,-1,1,X,O,0.008146747,0
526,-1,1,O,X,0.0055054384,0
527,-1,1,X,O,0.019633396,0
528,-1,1,O,X,0.0012146963,0
529,-1,1,X,O,0.0041530137,0
530,-1,1,O,X,0.008268198,0
531,-1,1,X,O,0.015039163,0
532,-1,1,O,X,0.00036582432,0
533,-1,1,X,O,0.0015549293,0
534,-1,1,O,X,0.00037867032,0
535,-1,1,X,O,0.017296724,0
536,-1,1,O,X,0.17348205,0
537,-1,1,X,O,0.0044128005,0
538,-1,1,O,X,0.022372628,0
539,-1,1,X,O,0.062018063,0
540,-1,1,O,X,0.036376037,0
541,-1,1,X,O,0.0056657465,0
542,-1,1,O,X,0.112477146,0
543,-1,1,X,O,0.017099481,0
544,-1,1,O,X,0.29473487,0
545,0,0,X,O,0.09798881,0
546,-1,1,O,X,0.038563896,0
547,-1,1,X,O,0.08210647,0
548,-1,1,O,X,0.09358039,0
549,-1,1,X,O,0.048493203,0
550,-1,1,O,X,0.035876803,0
551,-1,1,X,O,0.008877146,0
552,-1,1,O,X,0.006501156,0
553,-1,1,X,O,0.0210282,0
554,-1,1,O,X,0.0023600059,0
555,-1,1,X,O,0.0061003943,0
556,-1,1,O,X,0.020836437,0
557,-1,1,X,O,5.0280833e-06,0
558,-1,1,O,X,0.11475053,0
559,-1,1,X,O,0.0356588,0
560,-1,1,O,X,0.00046674057,0
561,-1,1,X,O,0.0051254,0
562,-1,1,O,X,0.03368978,0
563,-1,1,X,O,0.009687569,0
564,-1,1,O,X,0.010520329,0
565,-1,1,X,O,0.010033166,0
566,-1,1,O,X,5.1133093e-06,0
567,-1,1,X,O,0.14383343,0
568,-1,1,O,X,0.010600967,0
569,0,0,X,O,0.041042384,0
570,-1,1,O,X,0.077486426,0
571,1,-1,X,O,1.7757802,0
572,-1,1,O,X,0.002937805,0
573,-1,1,X,O,0.015092395,0
574,-1,1,O,X,0.0033720676,0
575,-1,1,X,O,0.012327561,0
576,-1,1,O,X,0.0071662874,0
577,-1,1,X,O,0.0025226234,0
578,-1,1,O,X,0.009855384,0
579,-1,1,X,O,0.00040998575,0
580,-1,1,O,X,0.0053886552,0
581,-1,1,X,O,0.095497616,0
582,-1,1,O,X,0.034548145,0
583,-1,1,X,O,0.00023818777,0
584,-1,1,O,X,4.589734e-06,0
585,-1,1,X,O,0.008771349,0
586,-1,1,O,X,0.09992705,0
587,-1,1,X,O,0.00887605,0
588,-1,1,O,X,0.015066869,0
589,-1,1,X,O,0.016653495,0
590,-1,1,O,X,0.0028435504,0
591,-1,1,X,O,0.0027648034,0
592,1,-1,O,X,1.4848633,0
593,1,-1,X,O,1.7626412,0
594,-1,1,O,X,0.0034986208,0
595,-1,1,X,O,0.00015484328,0
596,-1,1,O,X,0.027952317,0
597,0,0,X,O,0.09841684,0
598,-1,1,O,X,0.022670588,0
599,-1,1,X,O,0.012334591,0
600,-1,1,O,X,0.006236627,0
601,-1,1,X,O,0.018764166,0
602,-1,1,O,X,0.002761365,0
603,-1,1,X,O,0.02744903,0
604,-1,1,O,X,0.08236613,0
605,-1,1,X,O,0.008638728,0
606,-1,1,O,X,0.025853565,0
607,-1,1,X,O,0.00027199922,0
608,-1,1,O,X,0.0021115702,0
609,-1,1,X,O,0.04197984,0
610,-1,1,O,X,0.00044708562,0
611,-1,1,X,O,0.03481847,0
612,-1,1,O,X,0.00034998514,0
613,1,-1,X,O,1.7179568,0
614,-1,1,O,X,0.011971538,0
615,-1,1,X,O,8.051375e-06,0
616,-1,1,O,X,0.0040355963,0
617,-1,1,X,O,0.007900619,0
618,-1,1,O,X,0.0063001886,0
619,-1,1,X,O,0.024649438,0
620,-1,1,O,X,0.3532606,0
621,-1,1,X,O,0.0037706888,0
622,-1,1,O,X,0.042558253,0
623,-1,1,X,O,0.0027073522,0
624,-1,1,O,X,0.041290835,0
625,-1,1,X,O,0.014829534,0
626,0,0,O,X,0.3014137,0
627,-1,1,X,O,0.01662966,0
628,-1,1,O,X,0.00084346486,0
629,-1,1,X,O,0.02020663,0
630,-1,1,O,X,0.003645016,0
631,-1,1,X,O,0.041957736,0
632,-1,1,O,X,0.009136623,0
633,-1,1,X,O,0.007500409,0
634,-1,1,O,X,0.052298624,0
635,-1,1,X,O,0.0005223478,0
636,-1,1,O,X,0.042540204,0
637,-1,1,X,O,0.001475385,0
638,-1,1,O,X,0.0052769138,0
639,-1,1,X,O,0.033637196,0
640,1,-1,O,X,1.9279199,0
641,-1,1,X,O,0.021159932,0
642,-1,1,O,X,0.0077008377,0
643,1,-1,X,O,1.2674973,0
644,-1,1,O,X,0.01759553,0
645,-1,1,X,O,0.00015757825,0
646,-1,1,O,X,0.005124296,0
647,0,0,X,O,0.05949935,0
648,0,0,O,X,0.087004334,0
649,-1,1,X,O,0.016786776,0
650,-1,1,O,X,0.009300803,0
651,-1,1,X,O,0.0005002561,0
652,-1,1,O,X,0.010151501,0
653,-1,1,X,O,0.0035847423,0
654,-1,1,O,X,0.018739661,0
655,-1,1,X,O,0.0063439948,0
656,-1,1,O,X,0.0036074386,0
657,0,0,X,O,0.007633531,0
658,-1,1,O,X,0.0002423965,0
659,-1,1,X,O,0.017893005,0
660,-1,1,O,X,0.03432218,0
661,-1,1,X,O,5.392511e-05,0
662,-1,1,O,X,0.00031372547,0
663,0,0,X,O,0.019991498,0
664,-1,1,O,X,2.9652085e-05,0
665,-1,1,X,O,0.0017741051,0
666,-1,1,O,X,0.009409458,0
667,-1,1,X,O,0.01208221,0
668,-1,1,O,X,0.0065966286,0
669,-1,1,X,O,0.0106986305,0
670,-1,1,O,X,0.0020014918,0
671,-1,1,X,O,0.00024249232,0
672,-1,1,O,X,0.04934091,0
673,-1,1,X,O,0.031533763,0
674,-1,1,O,X,0.011623186,0
675,-1,1,X,O,0.007725986,0
676,-1,1,O,X,0.0027204822,0
677,-1,1,X,O,0.00025128387,0
678,-1,1,O,X,0.00090923096,0
679,0,0,X,O,0.013811643,0
680,-1,1,O,X,0.0010956174,0
681,1,-1,X,O,1.6290746,0
682,-1,1,O,X,0.001071624,0
683,-1,1,X,O,6.410556e-05,0
684,-1,1,O,X,0.0032833612,0
685,-1,1,X,O,0.004022819,0
686,-1,1,O,X,0.0001503875,0
687,-1,1,X,O,0.0013249017,0
688,-1,1,O,X,0.0049772714,0
689,-1,1,X,O,0.01073398,0
690,-1,1,O,X,0.0005265851,0
691,1,-1,X,O,1.4644802,0
692,-1,1,O,X,0.28421742,0
693,0,0,X,O,0.3163686,0
694,-1,1,O,X,0.01433362,0
695,-1,1,X,O,0.06541191,0
696,-1,1,O,X,0.019205917,0
697,-1,1,X,O,0.025617918,0
698,-1,1,O,X,0.010113589,0
699,1,-1,X,O,1.5758288,0
700,-1,1,O,X,0.0045674816,0
701,1,-1,X,O,1.1990995,0
702,-1,1,O,X,0.0004434606,0
703,1,-1,X,O,1.1148534,0
704,-1,1,O,X,0.019539362,0
705,-1,1,X,O,0.008358358,0
706,-1,1,O,X,0.046555508,0
707,1,-1,X,O,1.5814309,0
708,-1,1,O,X,0.00065352255,0
709,-1,1,X,O,0.10223147,0
710,-1,1,O,X,0.010047525,0
711,-1,1,X,O,0.038681064,0
712,-1,1,O,X,0.010831506,0
713,1,-1,X,O,1.3288836,0
714,-1,1,O,X,0.00820326,0
715,1,-1,X,O,1.440517,0
716,-1,1,O,X,0.048074044,0
717,1,-1,X,O,1.51388,0
718,-1,1,O,X,0.039221324,0
719,1,-1,X,O,1.3936849,0
720,-1,1,O,X,0.01066791,0
721,1,-1,X,O,1.6035514,0
722,-1,1,O,X,0.025626352,0
723,-1,1,X,O,1.4800998e-05,0
724,-1,1,O,X,0.0018845809,0
725,-1,1,X,O,0.029922409,0
726,1,-1,O,X,1.5800278,0
727,1,-1,X,O,1.36657,0
728,-1,1,O,X,0.01244984,0
729,-1,1,X,O,0.0166654,0
