,game,player_1,player_2,loss_1,loss_2,player_1_opt,player_1_rand,eps
11998,11999,X,O,0.042991042137145996,0,0.098,0.688,0.2
12248,12249,X,O,0.048916395753622055,0,0.0,0.638,0.2
12498,12499,X,O,0.1457987129688263,0,0.0,0.67,0.2
12748,12749,X,O,0.026988424360752106,0,-0.4,0.6,0.2
12998,12999,X,O,0.08125278353691101,0,-0.396,0.654,0.2
13248,13249,X,O,0.09643171727657318,0,0.306,0.76,0.2
13498,13499,X,O,0.054930347949266434,0,0.0,0.68,0.2
13748,13749,X,O,0.07899539917707443,0,0.0,0.672,0.2
13998,13999,X,O,0.09138983488082886,0,0.396,0.58,0.2
14248,14249,X,O,0.018948668614029884,0,0.0,0.652,0.2
14498,14499,X,O,0.0335540771484375,0,0.0,0.648,0.2
14748,14749,X,O,0.10242565721273422,0,0.0,0.646,0.2
14998,14999,X,O,0.06588038802146912,0,0.096,0.726,0.2
15248,15249,X,O,0.02128124237060547,0,0.0,0.728,0.2
15498,15499,X,O,0.04763617366552353,0,0.202,0.692,0.2
15748,15749,X,O,0.07281547784805298,0,0.104,0.696,0.2
15998,15999,X,O,0.06480200588703156,0,0.098,0.696,0.2
16248,16249,X,O,0.08205616474151611,0,0.202,0.664,0.2
16498,16499,X,O,0.0826692283153534,0,0.0,0.722,0.2
16748,16749,X,O,0.054188914597034454,0,0.0,0.678,0.2
16998,16999,X,O,0.04736834019422531,0,0.202,0.742,0.2
17248,17249,X,O,0.0963888019323349,0,0.0,0.648,0.2
17498,17499,X,O,0.06381356716156006,0,0.0,0.728,0.2
17748,17749,X,O,0.06283373385667801,0,0.104,0.696,0.2
17998,17999,X,O,0.10170559585094452,0,0.2,0.678,0.2
18248,18249,X,O,0.0709124282002449,0,0.0,0.74,0.2
18498,18499,X,O,0.03936568647623062,0,0.0,0.684,0.2
18748,18749,X,O,0.07928910106420517,0,0.0,0.674,0.2
18998,18999,X,O,0.08067874610424042,0,0.0,0.69,0.2
19248,19249,X,O,0.09527655690908432,0,0.194,0.656,0.2
19498,19499,X,O,0.024079520255327225,0,0.0,0.73,0.2
19748,19749,X,O,0.10227113962173462,0,0.0,0.688,0.2
19998,19999,X,O,0.04987199604511261,0,0.0,0.668,0.2
248,249,X,O,0.043347667902708054,0,-1.0,-0.038,0.4
498,499,X,O,0.030384883284568787,0,-1.0,0.04,0.4
748,749,X,O,0.06308551132678986,0,-1.0,0.25,0.4
998,999,X,O,0.03938516229391098,0,-1.0,0.566,0.4
1248,1249,X,O,0.03483109548687935,0,-1.0,0.636,0.4
1498,1499,X,O,0.08350005745887756,0,-1.0,0.59,0.4
1748,1749,X,O,0.08138920366764069,0,-1.0,0.706,0.4
1998,1999,X,O,0.04566311836242676,0,-0.71,0.74,0.4
2248,2249,X,O,0.0887991264462471,0,-0.714,0.72,0.4
2498,2499,X,O,0.09255896508693695,0,-0.434,0.78,0.4
2748,2749,X,O,0.08506764471530914,0,-0.772,0.782,0.4
2998,2999,X,O,0.08679360151290894,0,0.194,0.702,0.4
3248,3249,X,O,0.09077497571706772,0,0.104,0.7,0.4
3498,3499,X,O,0.1373475193977356,0,-0.806,0.762,0.4
3748,3749,X,O,0.06956350058317184,0,0.194,0.76,0.4
3998,3999,X,O,0.0600680373609066,0,0.0,0.794,0.4
4248,4249,X,O,0.06030447408556938,0,0.194,0.782,0.4
4498,4499,X,O,0.06594619154930115,0,-0.678,0.794,0.4
4748,4749,X,O,0.07618483155965805,0,0.0,0.812,0.4
4998,4999,X,O,0.08431848883628845,0,0.0,0.852,0.4
5248,5249,X,O,0.09603843837976456,0,0.194,0.854,0.4
5498,5499,X,O,0.106829434633255,0,0.098,0.806,0.4
5748,5749,X,O,0.07957354933023453,0,0.098,0.756,0.4
5998,5999,X,O,0.08435799926519394,0,0.0,0.762,0.4
6248,6249,X,O,0.0908186212182045,0,-0.486,0.75,0.4
6498,6499,X,O,0.08694464713335037,0,-0.68,0.8,0.4
6748,6749,X,O,0.128295436501503,0,0.096,0.798,0.4
6998,6999,X,O,0.12335023283958435,0,0.098,0.778,0.4
7248,7249,X,O,0.06331422924995422,0,0.098,0.81,0.4
7498,7499,X,O,0.09775964170694351,0,-0.904,0.846,0.4
7748,7749,X,O,0.05940139293670654,0,0.194,0.812,0.4
7998,7999,X,O,0.04626723378896713,0,0.194,0.778,0.4
8248,8249,X,O,0.057453930377960205,0,0.202,0.818,0.4
8498,8499,X,O,0.05070134624838829,0,0.202,0.816,0.4
8748,8749,X,O,0.113705575466156,0,0.096,0.794,0.4
8998,8999,X,O,0.06609237939119339,0,0.0,0.77,0.4
9248,9249,X,O,0.10484179854393005,0,0.0,0.84,0.4
9498,9499,X,O,0.1039055585861206,0,0.194,0.776,0.4
9748,9749,X,O,0.11671112477779388,0,0.0,0.83,0.4
9998,9999,X,O,0.11879163980484009,0,0.194,0.778,0.4
10248,10249,X,O,0.1113271415233612,0,0.0,0.848,0.4
10498,10499,X,O,0.06852112710475922,0,0.0,0.758,0.4
10748,10749,X,O,0.08474218845367432,0,0.0,0.804,0.4
10998,10999,X,O,0.051299333572387695,0,0.0,0.748,0.4
11248,11249,X,O,0.03798281401395798,0,0.0,0.778,0.4
11498,11499,X,O,0.09696526825428009,0,0.0,0.746,0.4
11748,11749,X,O,0.08112394064664841,0,0.0,0.786,0.4
11998,11999,X,O,0.08721952885389328,0,0.0,0.732,0.4
12248,12249,X,O,0.11802489310503006,0,0.0,0.766,0.4
12498,12499,X,O,0.09554854035377502,0,0.0,0.65,0.4
12748,12749,X,O,0.10559499263763428,0,0.0,0.802,0.4
