game,reward_1,reward_2,player_1,player_2,loss_1,loss_2
1,-1,1,X,O,0.0,0
2,-1,1,O,X,0.0,0
3,-1,1,X,O,0.0,0
4,-1,1,O,X,0.0,0
5,-1,1,X,O,0.0,0
6,-1,1,O,X,0.0,0
7,-1,1,X,O,0.0,0
8,-1,1,O,X,0.0,0
9,-1,1,X,O,0.0,0
10,-1,1,O,X,0.0,0
11,-1,1,X,O,0.0,0
12,-1,1,O,X,0.0,0
13,-1,1,X,O,0.0,0
14,-1,1,O,X,0.0,0
15,-1,1,X,O,0.0,0
16,-1,1,O,X,0.0,0
17,-1,1,X,O,0.0,0
18,-1,1,O,X,0.0,0
19,-1,1,X,O,0.0,0
20,-1,1,O,X,0.0,0
21,-1,1,X,O,0.0,0
22,-1,1,O,X,0.0,0
23,-1,1,X,O,0.0,0
24,-1,1,O,X,0.0,0
25,-1,1,X,O,0.0,0
26,-1,1,O,X,0.0,0
27,-1,1,X,O,0.0,0
28,-1,1,O,X,0.0,0
29,-1,1,X,O,0.0,0
30,-1,1,O,X,0.2879546880722046,0
31,-1,1,X,O,0.24915571510791779,0
32,-1,1,O,X,0.21759234368801117,0
33,-1,1,X,O,0.17559818923473358,0
34,1,-1,O,X,0.13779953122138977,0
35,-1,1,X,O,0.14154309034347534,0
36,-1,1,O,X,0.12395398318767548,0
37,-1,1,X,O,0.1125468760728836,0
38,-1,1,O,X,0.11052589118480682,0
39,-1,1,X,O,0.10555464029312134,0
40,-1,1,O,X,0.09999202191829681,0
41,-1,1,X,O,0.10170777142047882,0
42,-1,1,O,X,0.10240759700536728,0
43,-1,1,X,O,0.10432491451501846,0
44,-1,1,O,X,0.06252880394458771,0
45,-1,1,X,O,0.10063037276268005,0
46,-1,1,O,X,0.09924299269914627,0
47,-1,1,X,O,0.08450628072023392,0
48,-1,1,O,X,0.09225258231163025,0
49,-1,1,X,O,0.07578785717487335,0
50,-1,1,O,X,0.06928559392690659,0
51,-1,1,X,O,0.09004931151866913,0
52,-1,1,O,X,0.08650527894496918,0
53,1,-1,X,O,0.09593001008033752,0
54,-1,1,O,X,0.08708106726408005,0
55,-1,1,X,O,0.08099602907896042,0
56,-1,1,O,X,0.08927002549171448,0
57,1,-1,X,O,0.06694027036428452,0
58,-1,1,O,X,0.0732223317027092,0
59,1,-1,X,O,0.09025334566831589,0
60,-1,1,O,X,0.08004949986934662,0
61,-1,1,X,O,0.0701882541179657,0
62,-1,1,O,X,0.06268870830535889,0
63,-1,1,X,O,0.051588334143161774,0
64,1,-1,O,X,0.054556846618652344,0
65,-1,1,X,O,0.06614897400140762,0
66,-1,1,O,X,0.075868621468544,0
67,-1,1,X,O,0.05288544297218323,0
68,-1,1,O,X,0.046999700367450714,0
69,-1,1,X,O,0.05539654195308685,0
70,-1,1,O,X,0.06417378783226013,0
71,1,-1,X,O,0.04572763293981552,0
72,-1,1,O,X,0.04378914088010788,0
73,-1,1,X,O,0.027218759059906006,0
74,1,-1,O,X,0.041647523641586304,0
75,-1,1,X,O,0.04835819825530052,0
76,-1,1,O,X,0.052820973098278046,0
77,-1,1,X,O,0.053813546895980835,0
78,-1,1,O,X,0.0450621172785759,0
79,1,-1,X,O,0.039169490337371826,0
80,-1,1,O,X,0.036913804709911346,0
81,1,-1,X,O,0.030284250155091286,0
82,-1,1,O,X,0.034756116569042206,0
83,-1,1,X,O,0.030588291585445404,0
84,-1,1,O,X,0.0384506918489933,0
85,-1,1,X,O,0.038649968802928925,0
86,-1,1,O,X,0.0339277945458889,0
87,-1,1,X,O,0.0204179584980011,0
88,-1,1,O,X,0.03924834728240967,0
89,-1,1,X,O,0.04487324506044388,0
90,-1,1,O,X,0.033036451786756516,0
91,0,0,X,O,0.04617549479007721,0
92,-1,1,O,X,0.027402563020586967,0
93,-1,1,X,O,0.030573183670639992,0
94,1,-1,O,X,0.04440877214074135,0
95,-1,1,X,O,0.0530301071703434,0
96,0,0,O,X,0.031624216586351395,0
97,0,0,X,O,0.0411524772644043,0
98,-1,1,O,X,0.038477521389722824,0
99,-1,1,X,O,0.019676025956869125,0
100,0,0,O,X,0.023072421550750732,0
101,-1,1,X,O,0.025605032220482826,0
102,-1,1,O,X,0.018113406375050545,0
103,-1,1,X,O,0.019260626286268234,0
104,-1,1,O,X,0.04190632328391075,0
105,-1,1,X,O,0.03005797602236271,0
106,-1,1,O,X,0.033012550324201584,0
107,-1,1,X,O,0.046927206218242645,0
108,-1,1,O,X,0.04132704436779022,0
109,-1,1,X,O,0.03396060690283775,0
110,-1,1,O,X,0.03225023299455643,0
111,1,-1,X,O,0.026741283014416695,0
112,-1,1,O,X,0.02696312591433525,0
113,-1,1,X,O,0.014972569420933723,0
114,-1,1,O,X,0.01451145950704813,0
115,1,-1,X,O,0.040690407156944275,0
116,-1,1,O,X,0.05316856503486633,0
117,-1,1,X,O,0.02563934400677681,0
118,0,0,O,X,0.023162659257650375,0
119,-1,1,X,O,0.023769274353981018,0
120,-1,1,O,X,0.020624520257115364,0
121,0,0,X,O,0.02369004487991333,0
122,1,-1,O,X,0.014690681360661983,0
123,-1,1,X,O,0.010507546365261078,0
124,-1,1,O,X,0.032867737114429474,0
125,-1,1,X,O,0.024330049753189087,0
126,-1,1,O,X,0.03318670392036438,0
127,-1,1,X,O,0.02105204202234745,0
128,-1,1,O,X,0.034205056726932526,0
129,-1,1,X,O,0.029305025935173035,0
130,0,0,O,X,0.030406862497329712,0
131,0,0,X,O,0.04515552148222923,0
132,-1,1,O,X,0.044282086193561554,0
133,-1,1,X,O,0.025017613545060158,0
134,-1,1,O,X,0.03146488219499588,0
135,-1,1,X,O,0.03129374235868454,0
136,-1,1,O,X,0.03229995444417,0
137,-1,1,X,O,0.024645116180181503,0
138,1,-1,O,X,0.02305055782198906,0
139,0,0,X,O,0.03051050938665867,0
140,-1,1,O,X,0.027326010167598724,0
141,-1,1,X,O,0.027498429641127586,0
142,-1,1,O,X,0.020596230402588844,0
143,1,-1,X,O,0.030431894585490227,0
144,-1,1,O,X,0.0325339138507843,0
145,-1,1,X,O,0.022238714620471,0
146,-1,1,O,X,0.013521606102585793,0
147,1,-1,X,O,0.01505771279335022,0
148,-1,1,O,X,0.04271349310874939,0
149,-1,1,X,O,0.026584697887301445,0
150,-1,1,O,X,0.03139396011829376,0
151,0,0,X,O,0.017966577783226967,0
152,-1,1,O,X,0.020799990743398666,0
153,1,-1,X,O,0.015441546216607094,0
154,-1,1,O,X,0.022168178111314774,0
155,-1,1,X,O,0.03379952535033226,0
156,-1,1,O,X,0.03908943384885788,0
157,1,-1,X,O,0.023500315845012665,0
158,-1,1,O,X,0.028630901128053665,0
159,1,-1,X,O,0.025284379720687866,0
160,-1,1,O,X,0.02124720811843872,0
161,0,0,X,O,0.044643059372901917,0
162,-1,1,O,X,0.03362729772925377,0
163,1,-1,X,O,0.05137915536761284,0
164,-1,1,O,X,0.03238341584801674,0
165,-1,1,X,O,0.026046106591820717,0
166,-1,1,O,X,0.04426037147641182,0
167,-1,1,X,O,0.043973468244075775,0
168,-1,1,O,X,0.035521499812603,0
169,-1,1,X,O,0.03329499810934067,0
170,-1,1,O,X,0.03292809799313545,0
171,1,-1,X,O,0.036305367946624756,0
172,-1,1,O,X,0.045857422053813934,0
173,1,-1,X,O,0.04126518964767456,0
174,-1,1,O,X,0.01815807819366455,0
175,-1,1,X,O,0.029277432709932327,0
176,-1,1,O,X,0.025518741458654404,0
177,-1,1,X,O,0.023418590426445007,0
178,-1,1,O,X,0.03660915791988373,0
179,0,0,X,O,0.029352370649576187,0
180,-1,1,O,X,0.029422277584671974,0
181,-1,1,X,O,0.02190450020134449,0
182,0,0,O,X,0.04972104728221893,0
183,-1,1,X,O,0.026713380590081215,0
184,-1,1,O,X,0.02280093915760517,0
185,1,-1,X,O,0.01419355720281601,0
186,0,0,O,X,0.03424374759197235,0
187,1,-1,X,O,0.036980099976062775,0
188,-1,1,O,X,0.025685328990221024,0
189,0,0,X,O,0.040293123573064804,0
190,-1,1,O,X,0.05045929178595543,0
191,1,-1,X,O,0.020633608102798462,0
192,0,0,O,X,0.021287551149725914,0
193,0,0,X,O,0.03183608874678612,0
194,0,0,O,X,0.0587770901620388,0
195,-1,1,X,O,0.021899251267313957,0
196,-1,1,O,X,0.021138573065400124,0
197,-1,1,X,O,0.03537418693304062,0
198,-1,1,O,X,0.028836846351623535,0
199,-1,1,X,O,0.02011225000023842,0
200,-1,1,O,X,0.052628375589847565,0
201,1,-1,X,O,0.018818993121385574,0
202,-1,1,O,X,0.04473194479942322,0
203,1,-1,X,O,0.045717187225818634,0
204,0,0,O,X,0.02776644565165043,0
205,1,-1,X,O,0.02970896288752556,0
206,-1,1,O,X,0.031221916899085045,0
207,-1,1,X,O,0.019215159118175507,0
208,-1,1,O,X,0.043543241918087006,0
209,1,-1,X,O,0.02915872260928154,0
210,-1,1,O,X,0.09089051932096481,0
211,-1,1,X,O,0.062042586505413055,0
212,-1,1,O,X,0.07279446721076965,0
213,1,-1,X,O,0.050869330763816833,0
214,-1,1,O,X,0.06703856587409973,0
215,0,0,X,O,0.06453323364257812,0
216,1,-1,O,X,0.05489329993724823,0
217,-1,1,X,O,0.04924850910902023,0
218,-1,1,O,X,0.04859494790434837,0
219,1,-1,X,O,0.0409865528345108,0
220,-1,1,O,X,0.03178907930850983,0
221,1,-1,X,O,0.04230885207653046,0
222,-1,1,O,X,0.061389707028865814,0
223,1,-1,X,O,0.04168187081813812,0
224,-1,1,O,X,0.045121777802705765,0
225,1,-1,X,O,0.03909552842378616,0
226,-1,1,O,X,0.04262520372867584,0
227,-1,1,X,O,0.02831006608903408,0
228,-1,1,O,X,0.045317597687244415,0
229,1,-1,X,O,0.06109866499900818,0
230,-1,1,O,X,0.061411529779434204,0
231,1,-1,X,O,0.03488991782069206,0
232,-1,1,O,X,0.056234460324048996,0
233,-1,1,X,O,0.03523581475019455,0
234,-1,1,O,X,0.041395820677280426,0
235,1,-1,X,O,0.04650208353996277,0
236,-1,1,O,X,0.06018879637122154,0
237,1,-1,X,O,0.04186239466071129,0
238,-1,1,O,X,0.05616601184010506,0
239,1,-1,X,O,0.05095643550157547,0
240,1,-1,O,X,0.0404868945479393,0
241,-1,1,X,O,0.039515480399131775,0
242,-1,1,O,X,0.03209511190652847,0
243,-1,1,X,O,0.027712296694517136,0
244,-1,1,O,X,0.057002872228622437,0
245,1,-1,X,O,0.044909797608852386,0
246,-1,1,O,X,0.038861967623233795,0
247,-1,1,X,O,0.038431234657764435,0
248,1,-1,O,X,0.051898594945669174,0
249,1,-1,X,O,0.05528431013226509,0
250,-1,1,O,X,0.027083780616521835,0
251,-1,1,X,O,0.03362676128745079,0
252,-1,1,O,X,0.03762280195951462,0
253,1,-1,X,O,0.04161035269498825,0
254,-1,1,O,X,0.039282895624637604,0
255,-1,1,X,O,0.04813218116760254,0
256,-1,1,O,X,0.033296093344688416,0
257,1,-1,X,O,0.03469517081975937,0
258,-1,1,O,X,0.04714307188987732,0
259,-1,1,X,O,0.03711188584566116,0
260,-1,1,O,X,0.050286274403333664,0
261,-1,1,X,O,0.03103855811059475,0
262,-1,1,O,X,0.029070278629660606,0
263,1,-1,X,O,0.03204319626092911,0
264,-1,1,O,X,0.027225326746702194,0
265,-1,1,X,O,0.030355483293533325,0
266,-1,1,O,X,0.03357040882110596,0
267,-1,1,X,O,0.023351140320301056,0
268,-1,1,O,X,0.036875855177640915,0
269,-1,1,X,O,0.028296291828155518,0
270,-1,1,O,X,0.024237485602498055,0
271,1,-1,X,O,0.03336147964000702,0
272,-1,1,O,X,0.030908888205885887,0
273,1,-1,X,O,0.03952604532241821,0
274,-1,1,O,X,0.04617486894130707,0
275,-1,1,X,O,0.045126065611839294,0
276,1,-1,O,X,0.026046866551041603,0
277,-1,1,X,O,0.028162982314825058,0
278,-1,1,O,X,0.025546493008732796,0
279,-1,1,X,O,0.03303122520446777,0
280,1,-1,O,X,0.02431732416152954,0
281,0,0,X,O,0.054041046649217606,0
282,-1,1,O,X,0.04186109080910683,0
283,-1,1,X,O,0.03146037086844444,0
284,-1,1,O,X,0.022917483001947403,0
285,-1,1,X,O,0.026938538998365402,0
286,1,-1,O,X,0.033728860318660736,0
287,-1,1,X,O,0.04466378316283226,0
288,-1,1,O,X,0.023234248161315918,0
289,1,-1,X,O,0.04367626830935478,0
290,-1,1,O,X,0.018981367349624634,0
291,-1,1,X,O,0.03056701272726059,0
292,-1,1,O,X,0.02023220621049404,0
293,1,-1,X,O,0.025974402204155922,0
294,-1,1,O,X,0.02318722940981388,0
295,1,-1,X,O,0.03494449704885483,0
296,-1,1,O,X,0.024303048849105835,0
297,1,-1,X,O,0.026555731892585754,0
298,-1,1,O,X,0.0649360716342926,0
299,0,0,X,O,0.03913886472582817,0
300,-1,1,O,X,0.05014493688941002,0
301,-1,1,X,O,0.03802628815174103,0
302,-1,1,O,X,0.036898013204336166,0
303,1,-1,X,O,0.03403974324464798,0
304,-1,1,O,X,0.03325849771499634,0
305,-1,1,X,O,0.03876198083162308,0
306,1,-1,O,X,0.04545120149850845,0
307,-1,1,X,O,0.04297459498047829,0
308,0,0,O,X,0.02462620660662651,0
309,-1,1,X,O,0.049080029129981995,0
310,-1,1,O,X,0.030697062611579895,0
311,-1,1,X,O,0.01869111694395542,0
312,1,-1,O,X,0.03943721950054169,0
313,1,-1,X,O,0.03309166431427002,0
314,-1,1,O,X,0.020504307001829147,0
315,-1,1,X,O,0.025282660499215126,0
316,0,0,O,X,0.015153145417571068,0
317,-1,1,X,O,0.02303348295390606,0
318,-1,1,O,X,0.04103677719831467,0
319,1,-1,X,O,0.025182411074638367,0
320,-1,1,O,X,0.02557235211133957,0
321,1,-1,X,O,0.04907429218292236,0
322,-1,1,O,X,0.029196862131357193,0
323,1,-1,X,O,0.03614678978919983,0
324,0,0,O,X,0.02981119230389595,0
325,1,-1,X,O,0.04809052497148514,0
326,-1,1,O,X,0.031189516186714172,0
327,-1,1,X,O,0.021378744393587112,0
328,-1,1,O,X,0.03977111726999283,0
329,-1,1,X,O,0.024516340345144272,0
330,-1,1,O,X,0.030073150992393494,0
331,1,-1,X,O,0.036860473453998566,0
332,1,-1,O,X,0.037547286599874496,0
333,1,-1,X,O,0.03522462397813797,0
334,-1,1,O,X,0.02955668419599533,0
335,-1,1,X,O,0.0389191135764122,0
336,-1,1,O,X,0.019293390214443207,0
337,-1,1,X,O,0.021678656339645386,0
338,1,-1,O,X,0.011175032705068588,0
339,-1,1,X,O,0.06328010559082031,0
340,-1,1,O,X,0.02419961430132389,0
341,1,-1,X,O,0.042487435042858124,0
342,-1,1,O,X,0.03274081274867058,0
343,1,-1,X,O,0.04693169891834259,0
344,-1,1,O,X,0.02816697768867016,0
345,-1,1,X,O,0.03457171097397804,0
346,1,-1,O,X,0.01930360309779644,0
347,1,-1,X,O,0.03709188476204872,0
348,1,-1,O,X,0.026944108307361603,0
349,-1,1,X,O,0.02956043742597103,0
350,-1,1,O,X,0.027328411117196083,0
351,0,0,X,O,0.029151132330298424,0
352,-1,1,O,X,0.02854633890092373,0
353,1,-1,X,O,0.026806823909282684,0
354,-1,1,O,X,0.03836604952812195,0
355,1,-1,X,O,0.036870427429676056,0
356,-1,1,O,X,0.03216073662042618,0
357,1,-1,X,O,0.019729044288396835,0
358,-1,1,O,X,0.04626784473657608,0
359,1,-1,X,O,0.01998104527592659,0
360,-1,1,O,X,0.022275090217590332,0
361,0,0,X,O,0.02539261057972908,0
362,-1,1,O,X,0.025497235357761383,0
363,-1,1,X,O,0.02135184220969677,0
364,-1,1,O,X,0.028282899409532547,0
365,-1,1,X,O,0.030148770660161972,0
366,1,-1,O,X,0.025483202189207077,0
367,1,-1,X,O,0.023170573636889458,0
368,-1,1,O,X,0.031350843608379364,0
369,-1,1,X,O,0.01839187927544117,0
370,-1,1,O,X,0.026668718084692955,0
371,1,-1,X,O,0.02275935932993889,0
372,-1,1,O,X,0.022065045312047005,0
373,1,-1,X,O,0.021143168210983276,0
374,-1,1,O,X,0.027614742517471313,0
375,-1,1,X,O,0.028860079124569893,0
376,-1,1,O,X,0.03855331242084503,0
377,-1,1,X,O,0.027586407959461212,0
378,0,0,O,X,0.06291701644659042,0
379,1,-1,X,O,0.059769850224256516,0
380,-1,1,O,X,0.05632428824901581,0
381,1,-1,X,O,0.09241983294487,0
382,-1,1,O,X,0.04754651337862015,0
383,-1,1,X,O,0.08214224874973297,0
384,1,-1,O,X,0.060164544731378555,0
385,-1,1,X,O,0.04730913043022156,0
386,-1,1,O,X,0.07041921466588974,0
387,-1,1,X,O,0.09145175665616989,0
388,1,-1,O,X,0.1042068600654602,0
389,1,-1,X,O,0.06699235737323761,0
390,-1,1,O,X,0.07762376219034195,0
391,-1,1,X,O,0.07632718980312347,0
392,1,-1,O,X,0.039736755192279816,0
393,0,0,X,O,0.0707348957657814,0
394,0,0,O,X,0.0647442564368248,0
395,1,-1,X,O,0.06806931644678116,0
396,1,-1,O,X,0.05806194990873337,0
397,-1,1,X,O,0.06859324872493744,0
398,1,-1,O,X,0.08008789271116257,0
399,-1,1,X,O,0.06341659277677536,0
400,-1,1,O,X,0.05076371133327484,0
401,1,-1,X,O,0.06569163501262665,0
402,1,-1,O,X,0.04124163091182709,0
403,-1,1,X,O,0.054150812327861786,0
404,-1,1,O,X,0.0621316023170948,0
405,1,-1,X,O,0.0675855427980423,0
406,-1,1,O,X,0.04928552359342575,0
407,1,-1,X,O,0.0665721669793129,0
408,-1,1,O,X,0.0463501513004303,0
409,-1,1,X,O,0.06254272907972336,0
410,1,-1,O,X,0.028853794559836388,0
411,-1,1,X,O,0.05378877744078636,0
412,-1,1,O,X,0.0809621512889862,0
413,-1,1,X,O,0.03862448409199715,0
414,-1,1,O,X,0.07974782586097717,0
415,1,-1,X,O,0.05175404995679855,0
416,-1,1,O,X,0.034217469394207,0
417,1,-1,X,O,0.06050131842494011,0
418,-1,1,O,X,0.032774411141872406,0
419,1,-1,X,O,0.03822898864746094,0
420,1,-1,O,X,0.06764727830886841,0
421,-1,1,X,O,0.07773146033287048,0
422,-1,1,O,X,0.05762435495853424,0
423,1,-1,X,O,0.04117210954427719,0
424,-1,1,O,X,0.04501739889383316,0
425,-1,1,X,O,0.06355111300945282,0
426,-1,1,O,X,0.0644921138882637,0
427,-1,1,X,O,0.03488975763320923,0
428,-1,1,O,X,0.05707741528749466,0
429,-1,1,X,O,0.05371711775660515,0
430,-1,1,O,X,0.056586019694805145,0
431,1,-1,X,O,0.04468918591737747,0
432,1,-1,O,X,0.05307204648852348,0
433,-1,1,X,O,0.031633567065000534,0
434,-1,1,O,X,0.0438213087618351,0
435,-1,1,X,O,0.041662320494651794,0
436,0,0,O,X,0.06136413291096687,0
437,1,-1,X,O,0.04179698973894119,0
438,-1,1,O,X,0.049313023686409,0
439,-1,1,X,O,0.043128326535224915,0
440,-1,1,O,X,0.04227791354060173,0
441,-1,1,X,O,0.03528451919555664,0
442,-1,1,O,X,0.04624033719301224,0
443,-1,1,X,O,0.04147237539291382,0
444,-1,1,O,X,0.05859709903597832,0
445,-1,1,X,O,0.062117062509059906,0
446,-1,1,O,X,0.049213580787181854,0
447,-1,1,X,O,0.0418686643242836,0
448,-1,1,O,X,0.05765516310930252,0
449,1,-1,X,O,0.05469305068254471,0
450,-1,1,O,X,0.05507494881749153,0
451,-1,1,X,O,0.036203447729349136,0
452,-1,1,O,X,0.057114917784929276,0
453,-1,1,X,O,0.062139227986335754,0
454,-1,1,O,X,0.04344253987073898,0
455,-1,1,X,O,0.0490865558385849,0
456,-1,1,O,X,0.050069309771060944,0
457,-1,1,X,O,0.05921289324760437,0
458,-1,1,O,X,0.06323320418596268,0
459,-1,1,X,O,0.053289759904146194,0
460,-1,1,O,X,0.04381789267063141,0
461,1,-1,X,O,0.035914771258831024,0
462,-1,1,O,X,0.04696442186832428,0
463,-1,1,X,O,0.051041554659605026,0
464,-1,1,O,X,0.05565947666764259,0
465,-1,1,X,O,0.05030878260731697,0
466,-1,1,O,X,0.04651413857936859,0
467,1,-1,X,O,0.05508822947740555,0
468,-1,1,O,X,0.035059258341789246,0
469,-1,1,X,O,0.02540772035717964,0
470,-1,1,O,X,0.04877537488937378,0
471,1,-1,X,O,0.04878303408622742,0
472,-1,1,O,X,0.027852538973093033,0
473,0,0,X,O,0.06961513310670853,0
474,0,0,O,X,0.04241407662630081,0
475,-1,1,X,O,0.03455381467938423,0
476,1,-1,O,X,0.048583272844552994,0
477,-1,1,X,O,0.05997161939740181,0
478,1,-1,O,X,0.045410919934511185,0
479,-1,1,X,O,0.045296065509319305,0
480,-1,1,O,X,0.046067021787166595,0
481,-1,1,X,O,0.045780569314956665,0
482,-1,1,O,X,0.03186943382024765,0
483,-1,1,X,O,0.05690052732825279,0
484,-1,1,O,X,0.0363081730902195,0
485,-1,1,X,O,0.07518505305051804,0
486,1,-1,O,X,0.03210648149251938,0
487,-1,1,X,O,0.05121001601219177,0
488,-1,1,O,X,0.043718211352825165,0
489,-1,1,X,O,0.05108032003045082,0
490,1,-1,O,X,0.03421138599514961,0
491,1,-1,X,O,0.05749955400824547,0
492,-1,1,O,X,0.042369451373815536,0
493,1,-1,X,O,0.0615447461605072,0
494,-1,1,O,X,0.05701266974210739,0
495,-1,1,X,O,0.058004871010780334,0
496,-1,1,O,X,0.04073459655046463,0
497,-1,1,X,O,0.04932107776403427,0
498,1,-1,O,X,0.0362878143787384,0
499,-1,1,X,O,0.08768570423126221,0
500,-1,1,O,X,0.0428936704993248,0
501,1,-1,X,O,0.0583985298871994,0
502,-1,1,O,X,0.03075283206999302,0
503,1,-1,X,O,0.052678074687719345,0
504,1,-1,O,X,0.058280330151319504,0
505,-1,1,X,O,0.03817090392112732,0
506,-1,1,O,X,0.05852628871798515,0
507,1,-1,X,O,0.04433691129088402,0
508,-1,1,O,X,0.044343769550323486,0
509,1,-1,X,O,0.05565318837761879,0
510,1,-1,O,X,0.05169869214296341,0
511,1,-1,X,O,0.05333041027188301,0
512,1,-1,O,X,0.038061197847127914,0
513,-1,1,X,O,0.0759216696023941,0
514,-1,1,O,X,0.06827817857265472,0
515,-1,1,X,O,0.07686395198106766,0
516,-1,1,O,X,0.06393066793680191,0
517,-1,1,X,O,0.059969596564769745,0
518,-1,1,O,X,0.0817965492606163,0
519,1,-1,X,O,0.06456144154071808,0
520,0,0,O,X,0.04300375282764435,0
521,-1,1,X,O,0.04047347605228424,0
522,-1,1,O,X,0.05395122990012169,0
523,1,-1,X,O,0.0636291429400444,0
524,-1,1,O,X,0.0649576336145401,0
525,-1,1,X,O,0.05953119322657585,0
526,-1,1,O,X,0.04038238152861595,0
527,1,-1,X,O,0.05963331088423729,0
528,-1,1,O,X,0.04721720516681671,0
529,1,-1,X,O,0.04289349168539047,0
530,-1,1,O,X,0.0665765255689621,0
531,0,0,X,O,0.046440914273262024,0
532,-1,1,O,X,0.0689229965209961,0
533,1,-1,X,O,0.0667954683303833,0
534,-1,1,O,X,0.047871969640254974,0
535,1,-1,X,O,0.05166327580809593,0
536,1,-1,O,X,0.03861773759126663,0
537,1,-1,X,O,0.037063442170619965,0
538,-1,1,O,X,0.038673222064971924,0
539,1,-1,X,O,0.05514875054359436,0
540,-1,1,O,X,0.0615898072719574,0
541,1,-1,X,O,0.04454435408115387,0
542,-1,1,O,X,0.1074058935046196,0
543,0,0,X,O,0.06438833475112915,0
544,1,-1,O,X,0.05139850452542305,0
545,1,-1,X,O,0.04766823723912239,0
546,-1,1,O,X,0.06431302428245544,0
547,-1,1,X,O,0.03319648653268814,0
548,-1,1,O,X,0.05117030069231987,0
549,0,0,X,O,0.07361764460802078,0
550,-1,1,O,X,0.07828643918037415,0
551,1,-1,X,O,0.039512328803539276,0
552,-1,1,O,X,0.07489566504955292,0
553,1,-1,X,O,0.05572199821472168,0
554,1,-1,O,X,0.054905377328395844,0
555,-1,1,X,O,0.10769066214561462,0
556,-1,1,O,X,0.0870257019996643,0
557,-1,1,X,O,0.07270568609237671,0
558,-1,1,O,X,0.0819394588470459,0
559,-1,1,X,O,0.0833510085940361,0
560,1,-1,O,X,0.09480491280555725,0
561,1,-1,X,O,0.07432059198617935,0
562,-1,1,O,X,0.07085593044757843,0
563,-1,1,X,O,0.057841502130031586,0
564,-1,1,O,X,0.05976910516619682,0
565,-1,1,X,O,0.05285494029521942,0
566,-1,1,O,X,0.07485117018222809,0
567,1,-1,X,O,0.08229479193687439,0
568,-1,1,O,X,0.047492869198322296,0
569,0,0,X,O,0.06312254816293716,0
570,-1,1,O,X,0.10825441777706146,0
571,1,-1,X,O,0.044311292469501495,0
572,-1,1,O,X,0.06469190865755081,0
573,-1,1,X,O,0.0621795654296875,0
574,-1,1,O,X,0.07096247375011444,0
575,-1,1,X,O,0.11810289323329926,0
576,-1,1,O,X,0.08031318336725235,0
577,-1,1,X,O,0.0476810522377491,0
578,-1,1,O,X,0.07665160298347473,0
579,0,0,X,O,0.0634312555193901,0
580,-1,1,O,X,0.08440093696117401,0
581,-1,1,X,O,0.06698925793170929,0
582,1,-1,O,X,0.07962549477815628,0
583,-1,1,X,O,0.07026802003383636,0
584,-1,1,O,X,0.08667252957820892,0
585,-1,1,X,O,0.06996555626392365,0
586,-1,1,O,X,0.03116133064031601,0
587,1,-1,X,O,0.06980820000171661,0
588,1,-1,O,X,0.07759957015514374,0
589,-1,1,X,O,0.060514286160469055,0
590,-1,1,O,X,0.058594804257154465,0
591,1,-1,X,O,0.05950768664479256,0
592,1,-1,O,X,0.059225186705589294,0
593,-1,1,X,O,0.1002703458070755,0
594,-1,1,O,X,0.060895394533872604,0
595,1,-1,X,O,0.07565175741910934,0
596,-1,1,O,X,0.06014515832066536,0
597,-1,1,X,O,0.07407300174236298,0
598,-1,1,O,X,0.0648098737001419,0
599,-1,1,X,O,0.07017843425273895,0
600,-1,1,O,X,0.060991134494543076,0
601,-1,1,X,O,0.07615305483341217,0
602,-1,1,O,X,0.06109769642353058,0
603,-1,1,X,O,0.06236822158098221,0
604,1,-1,O,X,0.0601443275809288,0
605,-1,1,X,O,0.05771802365779877,0
606,-1,1,O,X,0.042215097695589066,0
607,-1,1,X,O,0.06223016977310181,0
608,-1,1,O,X,0.0795479491353035,0
609,1,-1,X,O,0.07454124093055725,0
610,-1,1,O,X,0.08571739494800568,0
611,-1,1,X,O,0.05723150819540024,0
612,-1,1,O,X,0.08031551539897919,0
613,-1,1,X,O,0.10177850723266602,0
614,-1,1,O,X,0.07427839934825897,0
615,-1,1,X,O,0.06319165229797363,0
616,-1,1,O,X,0.07667836546897888,0
617,-1,1,X,O,0.04926474392414093,0
618,-1,1,O,X,0.05979197472333908,0
619,0,0,X,O,0.06667473167181015,0
620,1,-1,O,X,0.07659249752759933,0
621,-1,1,X,O,0.06318363547325134,0
622,-1,1,O,X,0.06431151926517487,0
623,-1,1,X,O,0.07463445514440536,0
624,1,-1,O,X,0.04971657320857048,0
625,1,-1,X,O,0.05974077805876732,0
626,-1,1,O,X,0.08020222187042236,0
627,-1,1,X,O,0.08136555552482605,0
628,-1,1,O,X,0.09556618332862854,0
629,-1,1,X,O,0.07047010958194733,0
630,-1,1,O,X,0.06511999666690826,0
631,1,-1,X,O,0.0558059960603714,0
632,-1,1,O,X,0.05297571420669556,0
633,-1,1,X,O,0.04992981255054474,0
634,-1,1,O,X,0.05781719833612442,0
635,1,-1,X,O,0.082255057990551,0
636,-1,1,O,X,0.074507936835289,0
637,-1,1,X,O,0.08649028837680817,0
638,-1,1,O,X,0.06930846720933914,0
639,1,-1,X,O,0.07553562521934509,0
640,-1,1,O,X,0.07128908485174179,0
641,1,-1,X,O,0.06560813635587692,0
642,-1,1,O,X,0.08251692354679108,0
643,-1,1,X,O,0.058159686625003815,0
