,game,reward_1,reward_2,player_1,player_2,loss_1,loss_2,player_1_opt,player_1_rand,n_star
16748,16749,1,-1,X,O,0.10774067044258118,0.07405952364206314,-0.604,0.804,32000
16998,16999,1,-1,X,O,0.05144862085580826,0.08146598190069199,-0.604,0.816,32000
17248,17249,1,-1,X,O,0.0709000751376152,0.09400910139083862,-0.806,0.818,32000
17498,17499,-1,1,X,O,0.14388597011566162,0.07583998888731003,-0.104,0.87,32000
17748,17749,0,0,X,O,0.11955712735652924,0.1262461245059967,-0.202,0.902,32000
17998,17999,-1,1,X,O,0.09110982716083527,0.09740519523620605,-0.5,0.888,32000
18248,18249,1,-1,X,O,0.089070163667202,0.06440255045890808,-0.202,0.804,32000
18498,18499,0,0,X,O,0.10712718963623047,0.08992908149957657,-0.502,0.874,32000
18748,18749,1,-1,X,O,0.06112302094697952,0.09271808713674545,-0.272,0.822,32000
18998,18999,1,-1,X,O,0.05843895301222801,0.12539322674274445,-0.198,0.874,32000
19248,19249,1,-1,X,O,0.06353612244129181,0.07705685496330261,-0.476,0.742,32000
19498,19499,1,-1,X,O,0.11430950462818146,0.0657997652888298,-0.366,0.848,32000
19748,19749,-1,1,X,O,0.08175249397754669,0.08623448014259338,-0.226,0.816,32000
19998,19999,-1,1,X,O,0.050958819687366486,0.08741676062345505,-0.362,0.82,32000
248,249,1,-1,X,O,0.054628849029541016,0.046061091125011444,-1.0,0.27,40000
498,499,1,-1,X,O,0.07750234007835388,0.07261090725660324,-1.0,0.632,40000
748,749,1,-1,X,O,0.09955619275569916,0.07683359086513519,-0.852,0.642,40000
998,999,-1,1,X,O,0.07279400527477264,0.05125875771045685,-1.0,0.698,40000
1248,1249,1,-1,X,O,0.058297526091337204,0.06556151062250137,-0.904,0.726,40000
1498,1499,-1,1,X,O,0.049542419612407684,0.06900753080844879,-0.752,0.778,40000
1748,1749,1,-1,X,O,0.06869783997535706,0.06953825056552887,-1.0,0.752,40000
1998,1999,1,-1,X,O,0.07339181751012802,0.06059427559375763,-0.782,0.72,40000
2248,2249,1,-1,X,O,0.07010969519615173,0.12087368965148926,-0.902,0.778,40000
2498,2499,1,-1,X,O,0.08422283828258514,0.10431411862373352,-0.904,0.798,40000
2748,2749,1,-1,X,O,0.09474793076515198,0.06524676084518433,-0.904,0.744,40000
2998,2999,1,-1,X,O,0.09172951430082321,0.09906308352947235,-0.904,0.778,40000
3248,3249,-1,1,X,O,0.042147837579250336,0.06335564702749252,-0.306,0.76,40000
3498,3499,-1,1,X,O,0.0948064923286438,0.11199502646923065,-1.0,0.766,40000
3748,3749,-1,1,X,O,0.10384143143892288,0.08603748679161072,-0.902,0.798,40000
3998,3999,1,-1,X,O,0.07820799946784973,0.0791943296790123,-0.804,0.792,40000
4248,4249,1,-1,X,O,0.12822215259075165,0.07593594491481781,-0.7,0.804,40000
4498,4499,1,-1,X,O,0.09129206836223602,0.041446931660175323,-0.902,0.698,40000
4748,4749,1,-1,X,O,0.09254731237888336,0.09300535917282104,-0.306,0.834,40000
4998,4999,-1,1,X,O,0.12448575347661972,0.1131168082356453,-1.0,0.718,40000
5248,5249,-1,1,X,O,0.070525623857975,0.09366802126169205,-0.902,0.756,40000
5498,5499,1,-1,X,O,0.12199974060058594,0.05260612815618515,-0.902,0.7,40000
5748,5749,1,-1,X,O,0.0790146142244339,0.054143764078617096,-1.0,0.784,40000
5998,5999,1,-1,X,O,0.11037559807300568,0.08445507287979126,-1.0,0.732,40000
6248,6249,-1,1,X,O,0.06595749408006668,0.07826569676399231,-0.902,0.692,40000
6498,6499,-1,1,X,O,0.15464149415493011,0.07383407652378082,-0.804,0.786,40000
6748,6749,-1,1,X,O,0.057715654373168945,0.05288729444146156,-0.5,0.796,40000
6998,6999,-1,1,X,O,0.06690531969070435,0.06337232887744904,-0.8,0.832,40000
7248,7249,-1,1,X,O,0.07165612280368805,0.05549701303243637,-0.5,0.822,40000
7498,7499,1,-1,X,O,0.08390654623508453,0.05244266241788864,-0.404,0.85,40000
7748,7749,-1,1,X,O,0.08809792250394821,0.09336705505847931,-0.904,0.838,40000
7998,7999,1,-1,X,O,0.06423169374465942,0.05116969719529152,-1.0,0.844,40000
8248,8249,-1,1,X,O,0.08541759848594666,0.05875179544091225,-0.5,0.836,40000
8498,8499,-1,1,X,O,0.05844121053814888,0.06275877356529236,-0.896,0.83,40000
8748,8749,-1,1,X,O,0.08670023083686829,0.07170064747333527,-1.0,0.738,40000
8998,8999,1,-1,X,O,0.08672864735126495,0.08940686285495758,-0.798,0.846,40000
9248,9249,1,-1,X,O,0.08298242092132568,0.0692528486251831,-1.0,0.76,40000
9498,9499,0,0,X,O,0.08661431819200516,0.047598399221897125,-1.0,0.764,40000
9748,9749,1,-1,X,O,0.09708744287490845,0.10461057722568512,-1.0,0.694,40000
9998,9999,-1,1,X,O,0.06815479695796967,0.12290109694004059,-0.738,0.846,40000
10248,10249,1,-1,X,O,0.0681786984205246,0.029939521104097366,-0.642,0.838,40000
10498,10499,1,-1,X,O,0.08450578153133392,0.047880399972200394,-0.566,0.814,40000
10748,10749,-1,1,X,O,0.0780436098575592,0.07848446071147919,-0.904,0.792,40000
10998,10999,1,-1,X,O,0.09601981937885284,0.0958821028470993,-0.756,0.818,40000
11248,11249,-1,1,X,O,0.07288889586925507,0.0912201926112175,-0.902,0.84,40000
11498,11499,1,-1,X,O,0.05646762251853943,0.09542666375637054,-0.572,0.864,40000
11748,11749,1,-1,X,O,0.053181737661361694,0.05506584793329239,-0.53,0.818,40000
11998,11999,-1,1,X,O,0.1338290423154831,0.07559629529714584,-0.636,0.85,40000
12248,12249,1,-1,X,O,0.07927627861499786,0.059271443635225296,-0.638,0.802,40000
12498,12499,-1,1,X,O,0.08495385944843292,0.05896557494997978,-0.69,0.824,40000
12748,12749,-1,1,X,O,0.05148731917142868,0.11418229341506958,-0.708,0.772,40000
12998,12999,1,-1,X,O,0.0627669245004654,0.07837872207164764,-0.316,0.838,40000
13248,13249,1,-1,X,O,0.06675170361995697,0.10609263926744461,-0.544,0.838,40000
13498,13499,1,-1,X,O,0.05727870389819145,0.0768478512763977,-0.746,0.822,40000
13748,13749,-1,1,X,O,0.12110864371061325,0.0750635415315628,-0.656,0.806,40000
13998,13999,1,-1,X,O,0.09102774411439896,0.08206352591514587,-0.454,0.902,40000
14248,14249,1,-1,X,O,0.06341826915740967,0.08046607673168182,-0.442,0.828,40000
14498,14499,1,-1,X,O,0.06001008301973343,0.08212611079216003,-0.434,0.85,40000
14748,14749,1,-1,X,O,0.054157890379428864,0.05552486330270767,-0.472,0.776,40000
14998,14999,1,-1,X,O,0.0837382972240448,0.09085313975811005,-0.566,0.826,40000
15248,15249,1,-1,X,O,0.12377741932868958,0.07994765043258667,-0.424,0.814,40000
15498,15499,1,-1,X,O,0.10576840490102768,0.049005601555109024,-0.454,0.838,40000
15748,15749,-1,1,X,O,0.08740592002868652,0.09959627687931061,-0.412,0.862,40000
15998,15999,1,-1,X,O,0.11131870001554489,0.055072933435440063,-0.766,0.778,40000
16248,16249,-1,1,X,O,0.07940579205751419,0.11998750269412994,-0.806,0.846,40000
16498,16499,-1,1,X,O,0.07626661658287048,0.06212746351957321,-1.0,0.862,40000
16748,16749,1,-1,X,O,0.07405780255794525,0.07695091515779495,-0.93,0.888,40000
16998,16999,1,-1,X,O,0.07587376236915588,0.07470071315765381,-0.798,0.836,40000
17248,17249,1,-1,X,O,0.10640157759189606,0.07348674535751343,-1.0,0.852,40000
17498,17499,1,-1,X,O,0.10600221157073975,0.08037254959344864,-0.53,0.83,40000
17748,17749,-1,1,X,O,0.09746850281953812,0.10312911868095398,-0.406,0.87,40000
17998,17999,1,-1,X,O,0.07662253081798553,0.10099256038665771,-0.53,0.878,40000
18248,18249,1,-1,X,O,0.07562921941280365,0.06229501962661743,-0.662,0.848,40000
18498,18499,1,-1,X,O,0.11838062107563019,0.11635755747556686,-0.564,0.842,40000
18748,18749,1,-1,X,O,0.10141639411449432,0.0633377730846405,-0.342,0.808,40000
18998,18999,0,0,X,O,0.06499877572059631,0.0846465677022934,-0.382,0.796,40000
19248,19249,-1,1,X,O,0.08356204628944397,0.08017588406801224,-0.444,0.824,40000
19498,19499,1,-1,X,O,0.07239587604999542,0.07064169645309448,-0.518,0.822,40000
19748,19749,1,-1,X,O,0.0916595458984375,0.10528284311294556,-0.896,0.768,40000
19998,19999,1,-1,X,O,0.1299048662185669,0.0886211171746254,-0.604,0.87,40000
