game,reward_1,reward_2,player_1,player_2,loss_1,loss_2
107,-1,1,X,O,0.37593445,0
108,-1,1,O,X,0.30583182,0
109,-1,1,X,O,0.24839723,0
110,-1,1,O,X,0.24835871,0
111,-1,1,X,O,0.35531098,0
112,-1,1,O,X,0.2549159,0
113,-1,1,X,O,0.26725864,0
114,1,-1,O,X,0.76717615,0
115,-1,1,X,O,0.24212627,0
116,-1,1,O,X,0.3400059,0
117,-1,1,X,O,0.26085627,0
118,-1,1,O,X,0.18745887,0
119,-1,1,X,O,0.3275929,0
120,-1,1,O,X,0.33197272,0
121,-1,1,X,O,0.31781924,0
122,-1,1,O,X,0.33824816,0
123,-1,1,X,O,0.13324387,0
124,-1,1,O,X,0.39125314,0
125,-1,1,X,O,0.33061242,0
126,-1,1,O,X,0.280481,0
127,-1,1,X,O,0.29089358,0
128,-1,1,O,X,0.28315383,0
129,-1,1,X,O,0.14846238,0
130,-1,1,O,X,0.29463586,0
131,-1,1,X,O,0.17182752,0
132,-1,1,O,X,0.27118072,0
133,-1,1,X,O,0.2795219,0
134,-1,1,O,X,0.3662243,0
135,0,0,X,O,0.12965141,0
136,-1,1,O,X,0.21377018,0
137,-1,1,X,O,0.20398188,0
138,-1,1,O,X,0.2070741,0
139,1,-1,X,O,0.8786,0
140,-1,1,O,X,0.32419828,0
141,0,0,X,O,0.017859545,0
142,-1,1,O,X,0.29770887,0
143,0,0,X,O,0.014880574,0
144,-1,1,O,X,0.28262857,0
145,-1,1,X,O,0.4025673,0
146,-1,1,O,X,0.2420055,0
147,-1,1,X,O,0.3433316,0
148,-1,1,O,X,0.22941971,0
149,1,-1,X,O,0.6989329,0
150,-1,1,O,X,0.3409713,0
151,-1,1,X,O,0.36554497,0
152,-1,1,O,X,0.29424474,0
153,-1,1,X,O,0.3463556,0
154,-1,1,O,X,0.20368229,0
155,-1,1,X,O,0.20683463,0
156,-1,1,O,X,0.31707063,0
157,-1,1,X,O,0.38540947,0
158,-1,1,O,X,0.20467283,0
159,1,-1,X,O,0.69710124,0
160,-1,1,O,X,0.3112993,0
161,-1,1,X,O,0.30067918,0
162,-1,1,O,X,0.32355565,0
163,-1,1,X,O,0.27538756,0
164,-1,1,O,X,0.29352245,0
165,-1,1,X,O,0.43443236,0
166,-1,1,O,X,0.26075485,0
167,-1,1,X,O,0.098832875,0
168,-1,1,O,X,1.101687,0
169,-1,1,X,O,0.25896052,0
170,-1,1,O,X,0.24294046,0
171,-1,1,X,O,0.17735982,0
172,-1,1,O,X,0.44563127,0
173,-1,1,X,O,0.42455617,0
174,-1,1,O,X,0.22830486,0
175,-1,1,X,O,0.32377577,0
176,-1,1,O,X,0.41559198,0
177,-1,1,X,O,0.3186849,0
178,-1,1,O,X,0.25594154,0
179,-1,1,X,O,0.35291454,0
180,-1,1,O,X,0.13241936,0
181,-1,1,X,O,0.20253961,0
182,-1,1,O,X,0.402409,0
183,-1,1,X,O,0.23748307,0
184,-1,1,O,X,0.1835024,0
185,-1,1,X,O,0.22196272,0
186,1,-1,O,X,0.6820228,0
187,0,0,X,O,0.053833283,0
188,-1,1,O,X,0.21831177,0
189,-1,1,X,O,0.1494817,0
190,-1,1,O,X,0.35194084,0
191,-1,1,X,O,0.39578712,0
192,-1,1,O,X,0.3507612,0
193,1,-1,X,O,0.65285695,0
194,-1,1,O,X,0.15035555,0
195,-1,1,X,O,0.36463854,0
196,-1,1,O,X,0.14967999,0
197,-1,1,X,O,0.22831364,0
198,-1,1,O,X,0.34981322,0
199,-1,1,X,O,0.15143177,0
200,-1,1,O,X,0.10245052,0
201,-1,1,X,O,0.25957042,0
202,-1,1,O,X,0.20823653,0
203,-1,1,X,O,0.11608548,0
204,-1,1,O,X,0.30964488,0
205,-1,1,X,O,0.19561899,0
206,-1,1,O,X,0.20587936,0
207,-1,1,X,O,0.21652134,0
208,-1,1,O,X,0.11790866,0
209,-1,1,X,O,0.061232902,0
210,-1,1,O,X,0.23943846,0
211,-1,1,X,O,0.013185507,0
212,-1,1,O,X,0.21611701,0
213,-1,1,X,O,0.22597976,0
214,-1,1,O,X,0.08724327,0
215,-1,1,X,O,0.12061895,0
216,-1,1,O,X,0.0052657877,0
217,-1,1,X,O,0.0721164,0
218,-1,1,O,X,0.12503994,0
219,-1,1,X,O,0.020860476,0
220,-1,1,O,X,0.085533604,0
221,-1,1,X,O,0.08244785,0
222,-1,1,O,X,0.04983505,0
223,-1,1,X,O,0.037221927,0
224,-1,1,O,X,0.2839189,0
225,0,0,X,O,0.01891222,0
226,-1,1,O,X,6.5247135e-05,0
227,-1,1,X,O,1.2541735e-05,0
228,-1,1,O,X,0.038834948,0
229,-1,1,X,O,0.092622474,0
230,-1,1,O,X,0.06839212,0
231,-1,1,X,O,0.07467108,0
232,1,-1,O,X,1.1074222,0
233,-1,1,X,O,0.02568384,0
234,-1,1,O,X,0.028491171,0
235,-1,1,X,O,0.015454229,0
236,-1,1,O,X,0.6707578,0
237,-1,1,X,O,0.25256526,0
238,-1,1,O,X,0.030800791,0
239,1,-1,X,O,1.1682274,0
240,-1,1,O,X,0.2991599,0
241,-1,1,X,O,0.13202307,0
242,1,-1,O,X,0.96982837,0
243,-1,1,X,O,0.021686995,0
244,-1,1,O,X,0.2842502,0
245,-1,1,X,O,0.11775272,0
246,-1,1,O,X,0.07653276,0
247,0,0,X,O,0.00835144,0
248,1,-1,O,X,1.1385224,0
249,-1,1,X,O,0.09947102,0
250,-1,1,O,X,0.08238234,0
251,0,0,X,O,0.05622001,0
252,-1,1,O,X,0.18486533,0
253,-1,1,X,O,0.13237903,0
254,-1,1,O,X,0.17451918,0
255,-1,1,X,O,0.12794483,0
256,-1,1,O,X,0.03857924,0
257,-1,1,X,O,0.11785378,0
258,-1,1,O,X,0.0064951763,0
259,-1,1,X,O,0.13130939,0
260,-1,1,O,X,0.0231463,0
261,-1,1,X,O,0.13957962,0
262,-1,1,O,X,0.25087088,0
263,-1,1,X,O,1.3001717e-05,0
264,-1,1,O,X,0.055025186,0
265,-1,1,X,O,0.0041253446,0
266,-1,1,O,X,0.074687235,0
267,-1,1,X,O,0.09703576,0
268,-1,1,O,X,0.089903325,0
269,1,-1,X,O,0.4501686,0
270,-1,1,O,X,0.06505764,0
271,-1,1,X,O,0.1004472,0
272,-1,1,O,X,0.12281245,0
273,-1,1,X,O,0.103791505,0
274,-1,1,O,X,0.082776695,0
275,1,-1,X,O,1.2254763,0
276,-1,1,O,X,0.113846,0
277,-1,1,X,O,0.025874048,0
278,-1,1,O,X,0.00022389817,0
279,-1,1,X,O,0.016173683,0
280,-1,1,O,X,0.04165648,0
281,-1,1,X,O,0.18053721,0
282,-1,1,O,X,0.044097256,0
283,1,-1,X,O,0.75298774,0
284,-1,1,O,X,0.12385934,0
285,-1,1,X,O,0.21693459,0
286,-1,1,O,X,0.34206966,0
287,-1,1,X,O,0.057181466,0
288,-1,1,O,X,0.006924468,0
289,-1,1,X,O,0.12293398,0
290,-1,1,O,X,0.08402103,0
291,-1,1,X,O,0.08065804,0
292,-1,1,O,X,0.23672423,0
293,-1,1,X,O,0.025570545,0
294,0,0,O,X,0.12829609,0
295,-1,1,X,O,0.015082673,0
296,-1,1,O,X,0.016431915,0
297,-1,1,X,O,0.031268973,0
298,-1,1,O,X,0.071703576,0
299,1,-1,X,O,1.3153756,0
300,-1,1,O,X,0.1815672,0
301,0,0,X,O,0.003873327,0
302,-1,1,O,X,0.036041107,0
303,-1,1,X,O,0.049844157,0
304,1,-1,O,X,1.0476089,0
305,0,0,X,O,0.008216068,0
306,-1,1,O,X,0.11297219,0
307,-1,1,X,O,0.21054588,0
308,-1,1,O,X,0.06370156,0
309,-1,1,X,O,0.08734849,0
310,1,-1,O,X,0.9612665,0
311,-1,1,X,O,0.03429236,0
312,1,-1,O,X,1.0114944,0
313,-1,1,X,O,0.03979255,0
314,-1,1,O,X,0.012458259,0
315,0,0,X,O,0.07468866,0
316,-1,1,O,X,0.20018864,0
317,-1,1,X,O,0.21079662,0
318,-1,1,O,X,0.2541665,0
319,0,0,X,O,0.009272104,0
320,-1,1,O,X,0.18441601,0
321,-1,1,X,O,0.028333202,0
322,-1,1,O,X,0.07648009,0
323,-1,1,X,O,0.08238116,0
324,-1,1,O,X,0.17397833,0
325,-1,1,X,O,0.23143779,0
326,-1,1,O,X,0.017542938,0
327,-1,1,X,O,0.081391945,0
328,-1,1,O,X,0.347865,0
329,-1,1,X,O,0.027974153,0
330,-1,1,O,X,0.150074,0
331,-1,1,X,O,0.0685025,0
332,-1,1,O,X,0.035764202,0
333,-1,1,X,O,0.13075595,0
334,-1,1,O,X,0.030068925,0
335,-1,1,X,O,0.012697461,0
336,0,0,O,X,0.0004949067,0
337,-1,1,X,O,0.16801976,0
338,-1,1,O,X,0.052420236,0
339,-1,1,X,O,0.11190445,0
340,-1,1,O,X,0.62819004,0
341,0,0,X,O,0.016423875,0
342,-1,1,O,X,0.1046322,0
343,1,-1,X,O,0.4300846,0
344,0,0,O,X,0.02453726,0
345,-1,1,X,O,0.14197652,0
346,1,-1,O,X,0.9822773,0
347,-1,1,X,O,0.046812654,0
348,-1,1,O,X,0.31007993,0
349,-1,1,X,O,0.018659767,0
350,-1,1,O,X,0.009870218,0
351,-1,1,X,O,0.115000054,0
352,-1,1,O,X,0.074229024,0
353,0,0,X,O,0.004634016,0
354,-1,1,O,X,0.1335449,0
355,1,-1,X,O,0.6702378,0
356,-1,1,O,X,0.06678468,0
357,-1,1,X,O,0.04279053,0
358,-1,1,O,X,0.1079395,0
359,-1,1,X,O,0.008333008,0
360,-1,1,O,X,0.5946313,0
361,1,-1,X,O,0.577145,0
362,-1,1,O,X,0.0072706905,0
363,-1,1,X,O,0.0073041436,0
364,-1,1,O,X,0.06298805,0
365,-1,1,X,O,0.0054675452,0
366,1,-1,O,X,1.236681,0
367,-1,1,X,O,0.060302682,0
368,1,-1,O,X,1.357293,0
369,-1,1,X,O,0.0011477857,0
370,-1,1,O,X,0.07615152,0
371,1,-1,X,O,1.2313275,0
372,1,-1,O,X,1.0523787,0
373,1,-1,X,O,1.0201547,0
374,-1,1,O,X,0.16952544,0
375,-1,1,X,O,0.00015155578,0
376,-1,1,O,X,0.0009897773,0
377,-1,1,X,O,2.3898125e-05,0
378,-1,1,O,X,0.0046122656,0
379,-1,1,X,O,0.011296142,0
380,-1,1,O,X,0.23938558,0
381,-1,1,X,O,0.070124,0
382,-1,1,O,X,0.08598062,0
383,-1,1,X,O,0.083209746,0
384,-1,1,O,X,0.0008110753,0
385,-1,1,X,O,0.025926331,0
386,1,-1,O,X,1.017816,0
387,-1,1,X,O,0.015633602,0
388,-1,1,O,X,0.42220023,0
389,-1,1,X,O,0.048798997,0
390,-1,1,O,X,0.18447524,0
391,1,-1,X,O,1.665143,0
392,-1,1,O,X,0.13052364,0
393,-1,1,X,O,3.549732e-05,0
394,-1,1,O,X,0.00035564072,0
395,1,-1,X,O,1.0084357,0
396,-1,1,O,X,0.016619563,0
397,1,-1,X,O,1.044352,0
398,-1,1,O,X,0.10889163,0
399,-1,1,X,O,0.10053725,0
400,-1,1,O,X,0.14989527,0
401,-1,1,X,O,0.07992307,0
402,-1,1,O,X,0.08156826,0
403,-1,1,X,O,0.0039586,0
404,-1,1,O,X,0.3552775,0
405,-1,1,X,O,0.028113717,0
406,-1,1,O,X,0.13278294,0
407,-1,1,X,O,0.10585566,0
408,-1,1,O,X,0.012489515,0
409,1,-1,X,O,1.1128329,0
410,-1,1,O,X,0.025321236,0
411,-1,1,X,O,0.17123137,0
412,-1,1,O,X,0.62183905,0
413,-1,1,X,O,0.043513313,0
414,-1,1,O,X,0.048829857,0
415,-1,1,X,O,0.020519782,0
416,1,-1,O,X,1.2081599,0
417,-1,1,X,O,0.005076924,0
418,-1,1,O,X,0.015357095,0
419,-1,1,X,O,0.0041085132,0
420,-1,1,O,X,0.02188765,0
421,-1,1,X,O,0.12750456,0
422,-1,1,O,X,0.10992702,0
423,1,-1,X,O,1.3668743,0
424,-1,1,O,X,0.13155198,0
425,-1,1,X,O,0.010538528,0
426,-1,1,O,X,0.020019744,0
427,-1,1,X,O,0.05605546,0
428,-1,1,O,X,0.017533707,0
429,-1,1,X,O,0.051632654,0
430,-1,1,O,X,0.11198051,0
431,-1,1,X,O,0.001046625,0
432,-1,1,O,X,0.05810848,0
433,-1,1,X,O,4.735019e-05,0
434,1,-1,O,X,1.3809783,0
435,1,-1,X,O,1.2282302,0
436,-1,1,O,X,0.041900102,0
437,-1,1,X,O,0.0021025895,0
438,-1,1,O,X,0.051279508,0
439,-1,1,X,O,0.013696099,0
440,-1,1,O,X,0.050683975,0
441,-1,1,X,O,0.015880574,0
442,-1,1,O,X,0.100779705,0
443,1,-1,X,O,0.4439006,0
444,-1,1,O,X,0.02358257,0
445,-1,1,X,O,0.0002898667,0
446,-1,1,O,X,0.008899031,0
447,-1,1,X,O,0.0601336,0
448,-1,1,O,X,0.085250825,0
449,-1,1,X,O,0.0037825827,0
450,-1,1,O,X,0.032419562,0
451,-1,1,X,O,0.052315146,0
452,-1,1,O,X,0.0999984,0
453,-1,1,X,O,0.009620764,0
454,-1,1,O,X,0.17697947,0
455,1,-1,X,O,0.8713145,0
456,-1,1,O,X,0.0457897,0
457,1,-1,X,O,1.2302818,0
458,-1,1,O,X,0.16736801,0
459,1,-1,X,O,0.9776119,0
460,-1,1,O,X,0.0712239,0
461,-1,1,X,O,0.16372105,0
462,-1,1,O,X,0.16748141,0
463,0,0,X,O,0.028697811,0
464,-1,1,O,X,0.04814062,0
465,-1,1,X,O,0.1996006,0
466,-1,1,O,X,0.050581776,0
467,1,-1,X,O,0.9722434,0
468,-1,1,O,X,0.029430727,0
469,1,-1,X,O,0.899029,0
470,-1,1,O,X,0.054394048,0
471,-1,1,X,O,0.0074848896,0
472,1,-1,O,X,1.0836236,0
473,-1,1,X,O,0.011738376,0
474,-1,1,O,X,0.33858147,0
475,-1,1,X,O,0.035444472,0
476,0,0,O,X,0.0037641388,0
477,-1,1,X,O,0.0033317471,0
478,0,0,O,X,0.012262956,0
479,1,-1,X,O,1.1729584,0
480,-1,1,O,X,0.6313375,0
481,-1,1,X,O,0.03298979,0
482,1,-1,O,X,1.0128558,0
483,1,-1,X,O,1.1500558,0
484,-1,1,O,X,0.04256601,0
485,-1,1,X,O,0.019280262,0
486,-1,1,O,X,0.01599673,0
487,-1,1,X,O,0.17905255,0
488,-1,1,O,X,0.010296856,0
489,-1,1,X,O,0.005463414,0
490,-1,1,O,X,0.1748531,0
491,-1,1,X,O,0.040263426,0
492,-1,1,O,X,0.15249051,0
493,-1,1,X,O,2.1209582e-05,0
494,1,-1,O,X,1.4479637,0
495,1,-1,X,O,1.4385254,0
496,-1,1,O,X,0.008341944,0
497,1,-1,X,O,0.8118434,0
498,-1,1,O,X,0.054452255,0
499,-1,1,X,O,9.3419345e-05,0
500,-1,1,O,X,0.02924315,0
501,-1,1,X,O,0.0014854685,0
502,-1,1,O,X,0.015552162,0
503,1,-1,X,O,1.1274817,0
504,-1,1,O,X,0.14354503,0
505,-1,1,X,O,0.00055034936,0
506,1,-1,O,X,0.63467455,0
507,1,-1,X,O,0.76317763,0
508,1,-1,O,X,0.9662949,0
509,1,-1,X,O,1.3044872,0
510,-1,1,O,X,0.03173528,0
511,-1,1,X,O,0.05887791,0
512,-1,1,O,X,0.047915082,0
513,-1,1,X,O,0.013611845,0
514,-1,1,O,X,0.082355365,0
515,-1,1,X,O,0.2289257,0
516,-1,1,O,X,0.16455683,0
517,-1,1,X,O,0.0050401427,0
518,-1,1,O,X,0.00072450674,0
519,-1,1,X,O,0.21025558,0
520,-1,1,O,X,0.1447116,0
521,-1,1,X,O,0.15702869,0
522,-1,1,O,X,0.129318,0
523,-1,1,X,O,0.020138651,0
524,-1,1,O,X,0.05250712,0
525,1,-1,X,O,1.0643222,0
526,-1,1,O,X,0.10749508,0
527,-1,1,X,O,0.02420192,0
528,-1,1,O,X,0.090235084,0
529,-1,1,X,O,0.082598105,0
530,-1,1,O,X,0.04589532,0
531,1,-1,X,O,1.1988745,0
532,-1,1,O,X,0.01675333,0
533,-1,1,X,O,0.02241823,0
534,-1,1,O,X,0.07650986,0
535,-1,1,X,O,1.0529824e-06,0
536,1,-1,O,X,1.2174315,0
537,-1,1,X,O,0.019108543,0
538,-1,1,O,X,0.09039465,0
539,-1,1,X,O,0.06372486,0
540,-1,1,O,X,0.0034104937,0
541,-1,1,X,O,0.036579017,0
542,-1,1,O,X,0.06848869,0
543,-1,1,X,O,0.027994698,0
544,-1,1,O,X,0.0138377,0
545,-1,1,X,O,0.014779996,0
546,-1,1,O,X,0.011828505,0
547,-1,1,X,O,0.09890243,0
548,-1,1,O,X,0.0073448676,0
549,-1,1,X,O,0.05370553,0
550,-1,1,O,X,0.00023804339,0
551,1,-1,X,O,0.9069468,0
552,-1,1,O,X,0.03335055,0
553,-1,1,X,O,0.020465361,0
554,-1,1,O,X,0.11730207,0
555,-1,1,X,O,0.022946749,0
556,-1,1,O,X,0.000119207645,0
557,-1,1,X,O,0.022227379,0
558,-1,1,O,X,0.04423391,0
559,1,-1,X,O,0.91121995,0
560,-1,1,O,X,0.00031804014,0
561,-1,1,X,O,0.06204859,0
562,-1,1,O,X,0.011072878,0
563,1,-1,X,O,1.187369,0
564,-1,1,O,X,0.0006975847,0
565,-1,1,X,O,0.027936818,0
566,-1,1,O,X,0.09127944,0
567,-1,1,X,O,0.029167406,0
568,-1,1,O,X,0.015603788,0
569,-1,1,X,O,0.09201644,0
570,-1,1,O,X,0.029276587,0
571,-1,1,X,O,0.0237696,0
572,-1,1,O,X,0.00059696904,0
573,-1,1,X,O,0.043535594,0
574,-1,1,O,X,0.0036063553,0
575,-1,1,X,O,0.0010702336,0
576,-1,1,O,X,0.0040354626,0
577,-1,1,X,O,0.00463175,0
578,-1,1,O,X,0.02790031,0
579,-1,1,X,O,0.001003773,0
580,0,0,O,X,0.0020995294,0
581,-1,1,X,O,0.009213043,0
582,-1,1,O,X,0.0015408413,0
583,-1,1,X,O,0.037024874,0
584,-1,1,O,X,0.0026562577,0
585,-1,1,X,O,0.014676919,0
586,-1,1,O,X,0.07277672,0
587,1,-1,X,O,1.580195,0
588,-1,1,O,X,0.0010923331,0
589,-1,1,X,O,0.003871103,0
590,1,-1,O,X,1.3432487,0
591,-1,1,X,O,0.00097596936,0
592,-1,1,O,X,0.070482455,0
593,-1,1,X,O,6.4162186e-06,0
594,-1,1,O,X,0.00050619926,0
595,-1,1,X,O,0.0045273053,0
596,-1,1,O,X,0.0012420055,0
597,-1,1,X,O,1.1965719e-06,0
598,-1,1,O,X,0.031890452,0
599,-1,1,X,O,0.06695289,0
600,-1,1,O,X,0.009760951,0
601,-1,1,X,O,0.0003986115,0
602,-1,1,O,X,1.3937406e-05,0
603,1,-1,X,O,1.1162989,0
604,-1,1,O,X,0.00013006874,0
605,1,-1,X,O,1.16264,0
606,-1,1,O,X,0.000653376,0
607,-1,1,X,O,0.1853697,0
608,-1,1,O,X,0.041104686,0
609,-1,1,X,O,0.007756869,0
610,-1,1,O,X,0.067543596,0
611,-1,1,X,O,0.03409834,0
612,-1,1,O,X,0.09211389,0
613,-1,1,X,O,0.015851535,0
614,-1,1,O,X,0.002301633,0
615,1,-1,X,O,1.4625692,0
616,1,-1,O,X,1.3770794,0
617,-1,1,X,O,0.014607396,0
618,-1,1,O,X,0.04766565,0
619,1,-1,X,O,1.3900685,0
620,-1,1,O,X,0.13916367,0
621,-1,1,X,O,0.056547265,0
622,-1,1,O,X,0.038243923,0
623,-1,1,X,O,0.025591522,0
624,-1,1,O,X,0.0063504954,0
625,-1,1,X,O,0.021263707,0
626,-1,1,O,X,0.03591775,0
627,-1,1,X,O,0.033471636,0
628,-1,1,O,X,0.0021800294,0
629,-1,1,X,O,0.04414797,0
630,-1,1,O,X,0.008697305,0
631,1,-1,X,O,1.1372508,0
632,-1,1,O,X,0.003883695,0
633,-1,1,X,O,0.0048690964,0
634,-1,1,O,X,0.020934965,0
635,-1,1,X,O,0.010045861,0
636,1,-1,O,X,1.6313863,0
637,-1,1,X,O,0.07596926,0
638,-1,1,O,X,7.801249e-06,0
639,-1,1,X,O,0.03768843,0
640,-1,1,O,X,0.01704132,0
641,-1,1,X,O,0.038503632,0
642,-1,1,O,X,0.00926089,0
643,-1,1,X,O,0.10723636,0
644,-1,1,O,X,0.051059276,0
645,-1,1,X,O,0.011760277,0
646,1,-1,O,X,1.8957243,0
647,-1,1,X,O,0.05660413,0
648,-1,1,O,X,0.020963881,0
649,-1,1,X,O,0.0005022452,0
650,-1,1,O,X,0.5054512,0
651,1,-1,X,O,1.156987,0
652,-1,1,O,X,0.025726683,0
653,1,-1,X,O,1.0507568,0
654,1,-1,O,X,1.0496924,0
655,-1,1,X,O,0.07092497,0
656,1,-1,O,X,1.1226664,0
657,1,-1,X,O,0.8518821,0
658,-1,1,O,X,0.046529174,0
659,1,-1,X,O,1.0952597,0
660,-1,1,O,X,0.00061696296,0
661,-1,1,X,O,0.04777392,0
662,-1,1,O,X,0.0004939676,0
663,-1,1,X,O,0.16332701,0
664,-1,1,O,X,0.0024990714,0
665,1,-1,X,O,1.0244015,0
666,-1,1,O,X,0.004150727,0
667,-1,1,X,O,0.1455646,0
668,-1,1,O,X,0.06385824,0
669,-1,1,X,O,0.020147491,0
670,-1,1,O,X,0.00038475715,0
671,-1,1,X,O,0.026730394,0
672,-1,1,O,X,8.497969e-05,0
673,1,-1,X,O,0.9745029,0
674,-1,1,O,X,0.0012629773,0
675,-1,1,X,O,0.00067055225,0
676,1,-1,O,X,1.7654815,0
677,-1,1,X,O,0.07430609,0
678,-1,1,O,X,0.0026906498,0
679,-1,1,X,O,0.02449178,0
680,-1,1,O,X,0.020954827,0
681,1,-1,X,O,1.1177809,0
682,-1,1,O,X,0.029088914,0
683,-1,1,X,O,0.09454108,0
684,-1,1,O,X,0.0025981124,0
685,1,-1,X,O,0.69355714,0
686,-1,1,O,X,0.0329164,0
687,-1,1,X,O,0.011533237,0
688,-1,1,O,X,6.078306e-06,0
689,-1,1,X,O,0.004188289,0
690,-1,1,O,X,0.0022787885,0
691,-1,1,X,O,0.054794814,0
692,-1,1,O,X,0.026271923,0
693,1,-1,X,O,1.3709875,0
694,-1,1,O,X,0.049041893,0
695,-1,1,X,O,0.016363652,0
696,-1,1,O,X,0.0015633168,0
697,-1,1,X,O,0.004269179,0
698,-1,1,O,X,0.0059709083,0
699,1,-1,X,O,1.0447097,0
700,-1,1,O,X,0.011501512,0
701,-1,1,X,O,0.006069543,0
702,-1,1,O,X,0.06613669,0
703,-1,1,X,O,0.011429909,0
704,-1,1,O,X,0.057683866,0
705,-1,1,X,O,0.00093904726,0
706,-1,1,O,X,0.26568276,0
707,-1,1,X,O,0.039465517,0
708,-1,1,O,X,0.00050127093,0
709,-1,1,X,O,0.117029056,0
710,-1,1,O,X,5.20093e-07,0
711,-1,1,X,O,0.008458199,0
712,-1,1,O,X,0.00064256595,0
713,1,-1,X,O,1.3125172,0
714,-1,1,O,X,0.029534068,0
715,1,-1,X,O,1.3537419,0
716,1,-1,O,X,1.4415673,0
717,-1,1,X,O,0.00138676,0
718,-1,1,O,X,0.09257725,0
719,-1,1,X,O,0.0435573,0
720,1,-1,O,X,1.2120047,0
721,1,-1,X,O,1.3262038,0
722,-1,1,O,X,0.024186607,0
723,-1,1,X,O,0.022291416,0
724,-1,1,O,X,0.0018310498,0
725,-1,1,X,O,0.11538576,0
726,-1,1,O,X,0.0035133397,0
727,-1,1,X,O,0.0014501164,0
728,-1,1,O,X,0.021945864,0
729,-1,1,X,O,0.015878258,0
730,-1,1,O,X,0.0021432294,0
